Directorio;Secuencia_p;Orden;Hogar;Regis;Clase;P7250;P7260;P7280;P7280s1;P7310;P7320;P7350;P7350s1;P7360;P9460;P7390;P7390s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s7a1;P7420s8;P7422;P7422s1;Oficio1;Oficio2;Rama2d_d;Dsi;Dscy;Rama4d_d;Mes;Dpto;Fex_c_2011;Area
4049129;1;3;1;70;1;100;48;1; ;2;150;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;72;1;2;7250;05;05;1123,47640405909;05
4049140;1;2;1;70;1;4;48;4; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;93;93;45;1;1;4552;05;05;1074,96132905794;05
4049155;1;2;1;70;1;3;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;98;16;16;22;1;1;2231;05;08;520,67944250043;08
4049159;1;3;1;70;1;12;48;1; ;2;16;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;1;8532;05;08;535,51394738909;08
4049169;1;3;1;70;1;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;05;08;725,873655062953;08
4049169;1;4;1;70;1;4;48;4; ;2;4;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;80;19;1;1;1921;05;08;725,873655062953;08
4049170;1;4;1;70;1;6;48;1; ;2;6;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;160000;39;39;52;1;1;5232;05;08;622,042458043764;08
4049172;1;7;1;70;1;2;48;1; ;2;2;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;1;360000;53;53;55;1;1;5529;05;08;619,118583204069;08
4049175;1;3;1;70;1;8;48;1; ;2;32;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;03;15;1;1;1594;05;08;834,852318062882;08
4049177;1;4;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;97;63;1;1;6332;05;08;580,15310507146;08
4049178;1;4;1;70;1;4;48;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;08;566,32337860133;08
4049181;1;3;1;70;1;12;48;1; ;2;104;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;24;1;1;2424;05;08;551,48887371267;08
4049184;1;4;1;70;1;1;48;1; ;2;1;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;44;39;24;1;1;2423;05;08;509,068650423821;08
4049188;1;6;1;70;1;12;48;1; ;2;12;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;87;87;35;1;1;3511;05;08;463,397072666745;08
4049194;1;3;1;70;1;5;48;1; ;2;16;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;59;52;1;1;5211;05;08;374,688477324163;08
4049197;1;10;1;70;1;4;48;1; ;2;52;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;45;50;1;1;5051;05;08;813,898636803196;08
4049198;1;2;1;70;1;8;24;1; ;2;8;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;54;95;1;1;9500;05;08;674,877204228483;08
4049201;1;2;1;70;1;4;48;1; ;2;14;4; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;55;1;1;5529;05;08;536,049315711764;08
4049204;1;1;1;70;1;8;48;1; ;2;8;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;99;85;85;35;1;1;3512;05;08;573,260079664213;08
4049205;1;3;1;70;1;3;48;1; ;2;3;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;84;99;45;1;1;4530;05;08;574,869462939358;08
4049207;1;3;1;70;1;24;70;4; ;2;24;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;2;6031;05;08;431,195037655495;08
4049207;1;4;1;70;1;16;48;1; ;2;16;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5530;05;08;431,195037655495;08
4049208;1;1;1;70;1;16;48;1; ;2;16;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;45;1;2;4541;05;08;901,867734809042;08
4049218;1;2;1;70;1;5;48;1; ;2;6;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5521;05;08;508,532748966176;08
4049225;1;1;1;70;1;20;48;1; ;2;20;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;97;95;45;1;2;4521;05;08;650,888753246731;08
4049237;1;8;1;70;1;56;48;1; ;2;56;1; ;8;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;80;1;2;8050;05;08;669,402791754182;08
4049237;1;9;1;70;1;8;48;1; ;2;8;1; ;7;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;71;1;1;7111;05;08;669,402791754182;08
4049239;1;4;1;70;1;8;48;1; ;2;104;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;81;36;1;1;3611;05;08;713,798642772984;08
4049240;1;2;1;70;1;4;48;4; ;2;4;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;38;58;52;1;1;5211;05;08;711,616561630365;08
4049241;1;2;1;70;1;104;48;1; ;2;104;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;85;1;2;8532;05;08;539,878081636062;08
4049243;1;2;1;70;1;10;48;1; ;2;30;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1530;05;08;468,257725530778;08
4049245;1;2;1;70;1;4;48;1; ;2;6;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;52;1;1;5233;05;08;573,294431363698;08
4049250;1;4;1;70;1;4;48;1; ;2;4;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6042;05;08;464,429492741451;08
4049255;1;7;1;70;1;10;48;1; ;2;22;1; ;8;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;45;53;55;1;1;5521;05;08;732,845520013426;08
4049265;1;3;1;70;1;8;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;1;4521;05;08;577,437652060878;08
4049266;1;4;1;70;1;2;48;1; ;2;2;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;1;1551;05;08;793,928201927128;08
4049270;1;1;1;70;1;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;93;36;1;1;3611;05;08;699,206911412922;08
4049270;1;2;1;70;1;8;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;79;36;1;1;3611;05;08;699,206911412922;08
4049276;1;1;1;70;1;8;48;1; ;2;8;4; ;1;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;03;03;51;1;1;5170;05;08;561,6060601876;08
4049276;1;4;1;70;1;18;48;1; ;2;20;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;21;19;45;1;2;4521;05;08;561,6060601876;08
4049278;1;5;1;70;1;4;48;1; ;2;8;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;38;64;1;1;6421;05;08;437,448294318537;08
4049283;1;2;1;70;1;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;33; ; ;1;1; ;05;08;602,529364135249;08
4049291;1;2;1;70;1;8;48;3; ;2;16;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;54;54;95;1;1;9500;05;08;869,947856166975;08
4049296;1;2;1;70;1;16;40;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;54; ; ;1;2; ;05;08;546,313766075755;08
4049304;1;3;1;70;1;4;48;1; ;2;8;1; ;7;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;74;1;1;7491;05;08;631,193595494039;08
4049328;1;3;1;70;1;16;45;1; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;95;45;1;2;4521;05;08;599,848262824153;08
4049333;1;1;1;70;1;1;48;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1330000;39;39;52;1;1;5239;05;08;650,888753246731;08
4049334;1;2;1;70;1;3;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;38; ; ;1;1; ;05;08;644,453068807038;08
4049336;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;45;39;18;1;2;1810;05;08;650,888753246731;08
4049343;1;2;1;70;1;40;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;15;1;2;1530;05;08;650,888753246731;08
4049346;1;2;1;70;1;4;40;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;38;38;74;1;1;7499;05;08;524,935042252216;08
4049364;1;2;1;70;1;2;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;150000;59;59;85;1;1;8532;05;11;3616,68512949338;11
4049366;1;1;1;70;1;2;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;97;53;55;1;1;5522;05;11;1971,02914829276;11
4049373;1;1;1;70;1;12;48;4; ;2;12;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;98;98;60;1;1;6031;05;11;3750,2584032668;11
4049374;1;2;1;70;1;150;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;39; ; ;1;2; ;05;11;1541,40587954917;11
4049377;1;3;1;70;1;5;50;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;24;1;1;2424;05;11;1710,93330488618;11
4049380;1;2;1;70;1;16;48;1; ;2;20;4; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;2;7513;05;11;3766,55112262032;11
4049385;1;1;1;70;1;32;60;1; ;2;32;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4522;05;11;2188,9064419356;11
4049391;2;1;2;70;1;3;48;1; ;2;3;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;98;97;97;60;1;1;6041;05;11;1352,35587975933;11
4049395;1;4;1;70;1;5;36;1; ;2;12;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;1;5211;05;11;1857,95897108143;11
4049397;1;1;1;70;1;3;50;4; ;2;3;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;300000;93;93;45;1;1;4552;05;11;3405,79930183637;11
4049403;1;2;1;70;1;4;48;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;97;53;55;1;1;5521;05;11;2605,85033940656;11
4049418;1;1;1;70;1;14;48;1; ;2;14;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;55;55;45;1;2;4522;05;11;3228,33117219003;11
4049424;1;2;1;70;1;5;48;2; ;2;18;2; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;06;31;75;1;1;7513;05;11;3135,10804941145;11
4049426;1;2;1;70;1;12;20;1; ;2;52;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;36;36;60;1;1;6021;05;11;2223,95730853921;11
4049445;1;3;1;70;1;16;48;1; ;2;16;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;95;95;45;1;2;4522;05;11;2291,19558790591;11
4049452;1;2;1;70;1;2;72;1; ;2;4;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;1;600000;58;45;52;1;1;5262;05;11;3753,87175134769;11
4049462;1;3;1;70;1;28;48;1; ;2;12;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;45;45;52;1;2;5233;05;11;2445,38893726128;11
4049466;1;2;1;70;1;52;48;1; ;2;52;1; ;9;2;3; ; ; ;1; ; ; ; ; ; ; ;2; ;02;45;52;1;2;5243;05;11;2298,36327106604;11
4049471;1;3;1;70;1;4;48;1; ;2;30;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;79;97;18;1;1;1810;05;11;2902,67335552594;11
4049473;1;3;1;70;1;16;72;1; ;2;18;1; ;9;2;3; ; ; ; ; ; ; ; ; ; ;1;2; ;97;83;36;1;2;3619;05;11;2223,95730853921;11
4049476;1;3;1;70;1;2;48;1; ;2;42;1; ;9;2;1; ; ; ; ;1;1; ; ; ; ; ;2; ;44;44;65;1;1;6512;05;11;2988,85540436541;11
4049482;1;6;1;70;1;4;48;1; ;2;36;4; ;1;2;9;CARTA DE DESPLAZADO; ; ; ; ; ; ; ; ; ;1;2; ;97;41;52;1;1;5221;05;11;3528,82677454473;11
4049490;1;3;1;70;1;8;20;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;45; ; ;1;1; ;05;11;3333,31450579584;11
4049503;1;2;1;70;1;8;48;1; ;2;12;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;80;1;1;8043;05;11;1754,89680396191;11
4049506;1;2;1;70;1;6;48;1; ;2;6;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;33;39;60;1;1;6042;05;11;1971,02914829276;11
4049508;1;3;1;70;1;4;14;1; ;2;60;1; ;3;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;1;5529;05;11;3111,88287707377;11
4049514;1;4;1;70;1;16;30;1; ;2;72;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;13;13;80;1;2;8041;05;11;4017,33608245807;11
4049519;1;1;1;70;1;96;48;1; ;2;120;1; ;9;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;53;53;55;1;2;5511;05;11;3712,51334902769;11
4049521;1;2;1;70;1;1;48;1; ;2;104;1; ;5;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;53;53;55;1;1;5521;05;11;3986,0615848561;11
4049526;1;2;1;70;1;3;48;1; ;2;4;1; ;6;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;19;38;74;1;1;7499;05;11;2811,38727471907;11
4049528;1;1;1;70;1;24;40;4; ;2;999;1; ;9;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADO; ;2; ;93;05;01;1;2;0112;05;11;2701,09841143775;11
4049530;1;1;1;70;1;40;48;4; ;2;216;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;93;37;52;1;2;5243;05;11;1608,64415891587;11
4049532;1;3;1;70;1;8;48;2; ;2;72;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7512;05;11;2291,19558790591;11
4049532;1;4;1;70;1;7;48;1; ;2;24;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;39;39;75;1;1;7512;05;11;2291,19558790591;11
4049539;1;2;1;70;1;104;40;1; ;2;104;1; ;3;2;2; ; ; ; ; ;1; ; ; ; ; ;2; ;59;45;36;1;2;3699;05;11;2878,62555408577;11
4049551;1;1;1;70;1;2;40;1; ;2;2;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;350000;53;53;55;1;1;5521;05;11;4026,6469660269;11
4049557;1;1;1;70;1;104;84;1; ;2;156;2; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;75;1;2;7522;05;11;2444,61591611208;11
4049563;1;1;1;70;1;10;40;2; ;2;12;2; ;9;2;3; ; ; ; ; ; ; ; ;1;YA TIENE DERECHO DE PENSION POR SEMANAS COTIZADAS; ;2; ;21;21;75;1;1;7512;05;11;1537,79253146827;11
4049566;1;2;1;70;1;4;48;1; ;2;12;1; ;3;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;59;45;52;1;1;5234;05;11;1754,89680396191;11
4049585;1;3;1;70;1;120;48;1; ;2;130;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;95;39;52;1;2;5237;05;11;2294,74992298514;11
4049597;1;2;1;70;1;144;30;4; ;2;24;1; ;3;2;1; ; ; ; ; ; ; ; ;1;YA ES PENSIONADA POR SALUD; ;2; ;45;45;52;1;2;5239;05;11;3766,55112262032;11
4049657;1;2;1;70;1;8;40;1; ;2;48;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;39;45;52;1;1;5232;05;76;3149,1105988527; 
4049681;1;3;1;70;1;16;48;4; ;2;16;1; ;6;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;41;32;80;1;2;8012;05;13;154,654412868773;13
4049686;1;3;1;70;1;52;48;1; ;2;53;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;32;63;1;2;6390;05;13;675,769987972622;13
4049732;1;4;1;70;1;26;48;1; ;2;26;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;33;52;1;2;5211;05;13;373,794477967974;13
4049732;1;5;1;70;1;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;59; ; ;1;2; ;05;13;373,794477967974;13
4049735;1;3;1;70;1;16;48;1; ;2;16;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;53;58;74;1;2;7492;05;13;439,258118097528;13
4049737;1;3;1;70;1;20;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;21; ; ;1;2; ;05;13;402,384246149092;13
4049738;1;1;1;70;1;2;48;1; ;2;2;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;83;44;64;1;1;6421;05;13;470,265130411481;13
4049743;1;3;1;70;1;96;48;1; ;2;96;1; ;8;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;02;02;45;1;2;4530;05;13;311,774532034663;13
4049748;1;3;1;70;1;36;40;1; ;2;36;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;53;98;60;1;2;6031;05;13;341,541132726306;13
4049749;1;3;1;70;1;4;48;1; ;2;8;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;58;58;74;1;1;7492;05;13;436,822514841252;13
4049750;1;4;1;70;1;48;48;1; ;2;48;1; ;9;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;85;85;28;1;2;2892;05;13;408,744237119459;13
4049762;1;4;1;70;1;32;40;1; ;2;32;1; ;6;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;19;19;85;1;2;8532;05;13;391,147615058424;13
4049774;1;1;1;70;1;12;40;1; ;2;12;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;32;45;52;1;1;5239;05;13;357,968613628888;13
4049778;1;3;1;70;1;28;40;4; ;2;24;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;33;41;52;1;2;5239;05;13;306,885660299305;13
