DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P7430;P7440;P7450;P7450S1;P7460;P7470;P7472;P7472S1;P7490;P7490S1;P7454;P7456;P7458S1;P7458;P7452;CLASE;DPTO;AREA;fex_c_2011
525824;1;1;80;1;1;7; ;3; ;1;680000;1;5360000; ; ; ;11;2;1;05;05;944,482995599583
525824;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;05;05;944,482995599583
525825;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;756,811138191718
525825;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;756,811138191718
525826;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;05;05;944,482995599583
525826;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;05;05;944,482995599583
525827;1;1;80;1;1;3; ;2; ;2; ;1;250000; ; ; ;4;2;1;05;05;746,699303735301
525829;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;492,398726183385
525829;1;6;80;1;4;4; ;3; ;1;70000;1;350000; ; ; ;8;2;1;08;08;492,398726183385
525831;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;333,709983289854
525831;1;4;80;1;4;6; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;333,709983289854
525832;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;457,857872552621
525835;1;1;80;1;3;6; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;912,411043315644
525835;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;912,411043315644
525836;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;1016,69392274575
525837;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,636151927299
525837;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,636151927299
525838;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,304136503564
525838;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,304136503564
525838;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,304136503564
525838;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,304136503564
525838;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,304136503564
525840;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;383,931882842615
525840;1;2;80;1;1;2; ;2; ;2; ;1;4337000; ; ; ;9;2;1;08;08;383,931882842615
525840;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;383,931882842615
525842;1;4;80;1;2;7; ;2; ;2; ;2; ; ; ; ;2;2;1;08;08;472,291179064368
525847;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;441,193111701864
525848;1;5;80;1;2;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;472,907784685403
525850;1;4;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;08;08;441,052458932796
525850;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;441,052458932796
525851;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;548,205584183366
525851;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;548,205584183366
525851;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;548,205584183366
525852;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;505,449475011632
525852;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;505,449475011632
525854;1;1;80;1;3;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;390,188115256056
525855;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;475,048012656539
525857;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;462,148749443198
525858;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;602,987302285288
525858;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;602,987302285288
525859;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,021531862781
525859;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,021531862781
525859;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,021531862781
525859;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;588,021531862781
525860;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;1024,87152888549
525860;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;1024,87152888549
525862;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;567,276371448414
525862;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;567,276371448414
525864;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;493,354144331862
525864;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;493,354144331862
525866;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;378,32868474013
525867;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;1033,02746933357
525867;1;2;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;1033,02746933357
525868;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,723189103376
525871;1;1;80;1;1;2; ;2; ;2; ;1;6000000; ; ; ;9;2;1;08;08;444,707044371889
525871;2;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;444,707044371889
525872;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,831240445913
525872;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,831240445913
525873;1;2;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;516,513734666784
525875;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;541,021816154597
525875;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;541,021816154597
525876;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;445,485763359462
525877;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;456,965851287685
525881;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;470,194553996939
525883;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;396,853900016261
525884;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;642,952508785071
525884;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;642,952508785071
525885;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;586,344033517432
525885;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;586,344033517432
525887;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,723189103376
525888;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;470,774953913889
525888;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;470,774953913889
525889;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;437,31899006555
525889;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;437,31899006555
525891;1;2;80;1;1;7; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;475,887225714555
525892;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;438,499473928347
525894;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;367,7901092711
525894;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;367,7901092711
525894;1;5;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;367,7901092711
525895;1;6;80;1;3;4; ;2; ;2; ;2; ; ; ; ;10;2;1;08;08;462,608180619977
525898;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;457,138116339342
525898;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;457,138116339342
525899;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;439,930513858905
525900;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;451,355134237981
525901;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;511,060192061337
525902;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;473,652847360182
525902;1;5;80;1;4;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;473,652847360182
525902;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;473,652847360182
525904;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;501,520917625773
525905;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,907873554416
525905;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,907873554416
525905;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,907873554416
525905;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,907873554416
525906;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;08;08;471,27151444497
525906;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;471,27151444497
525906;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;471,27151444497
525906;1;8;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;471,27151444497
525906;1;10;80;2; ; ; ;1;1;2; ;2; ;1;3; ;4; ;1;08;08;471,27151444497
525906;1;11;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;471,27151444497
525906;1;14;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;471,27151444497
525908;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;543,748223985985
525909;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525909;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525910;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;502,896490007184
525911;1;2;80;2; ; ; ;2; ;2; ;2; ;1;4; ;8; ;1;08;08;502,896490007184
525912;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,262110709977
525912;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,262110709977
525912;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,262110709977
525914;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;439,096327322185
525914;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;439,096327322185
525914;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;439,096327322185
525914;1;6;80;1;4;4; ;1;1;2; ;2; ; ; ; ;10;2;1;08;08;439,096327322185
525915;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;433,964462606571
525915;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;433,964462606571
525916;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;499,961089571587
525918;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;516,513734666784
525919;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;482,87351514567
525919;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;482,87351514567
525921;1;1;80;2; ; ; ;1;1;2; ;2; ;2; ;.; ; ;1;08;08;459,894949931513
525921;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;459,894949931513
525923;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,443488659705
525923;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,443488659705
525924;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;521,964206032473
525924;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;521,964206032473
525925;1;1;80;2; ; ; ;2; ;2; ;2; ;1;4; ;9; ;1;08;08;441,212704616811
525925;1;3;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;441,212704616811
525929;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;473,911569387297
525929;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;473,911569387297
525929;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;473,911569387297
525930;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;432,00917146893
525931;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;474,706741851758
525932;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;407,470778200587
525932;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;407,470778200587
525932;1;4;80;1;1;0; ;2; ;2; ;2; ; ;1; ;6;1;1;08;08;407,470778200587
525934;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525934;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525935;1;1;80;2; ; ; ;3; ;2; ;2; ;2; ;.; ; ;1;08;08;384,734572650609
525935;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;384,734572650609
525935;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;384,734572650609
525935;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;384,734572650609
525936;1;2;80;2; ; ; ;2; ;2; ;2; ;1;3; ;8; ;1;08;08;502,896490007184
525937;1;1;80;1;2;3; ;3; ;2; ;2; ; ; ; ;4;2;1;08;08;479,736899672262
525937;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;479,736899672262
525938;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;488,66525731614
525939;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;526,053009102347
525940;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,102217854924
525940;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,102217854924
525940;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,102217854924
525940;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;496,102217854924
525941;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;394,615117890953
525941;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;394,615117890953
525941;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;394,615117890953
525942;1;1;80;2; ; ; ;1;2;2; ;2; ;1;2; ;5; ;1;08;08;414,296821947686
525942;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;414,296821947686
525942;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;414,296821947686
525942;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;414,296821947686
525943;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525943;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525944;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;479,736899672262
525944;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;479,736899672262
525945;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;416,856108743904
525945;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;416,856108743904
525946;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;491,040288439581
525947;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;505,609720695648
525948;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;403,577063649326
525948;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;403,577063649326
525949;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;472,291179064368
525949;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;472,291179064368
525950;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;537,724954997174
525950;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;537,724954997174
525950;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;537,724954997174
525950;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;537,724954997174
525950;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;537,724954997174
525951;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,324243085457
525951;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,324243085457
525951;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,324243085457
525951;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,324243085457
525951;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;400,324243085457
525951;1;9;80;1;3;4; ;3; ;2; ;2; ; ; ; ;8;2;1;08;08;400,324243085457
525952;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;543,178497602622
525954;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;354,732416893399
525954;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;354,732416893399
525955;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;494,729716713272
525956;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;534,172511250694
525957;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;410,030064996805
525958;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525958;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525958;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525959;1;1;80;1;2;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;446,418358040982
525959;1;3;80;1;1;1; ;2; ;2; ;2; ; ; ; ;2;2;1;08;08;446,418358040982
525959;1;4;80;1;4;3; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;446,418358040982
525960;1;4;80;1;1;8;NO HACE NADA ES VAGO;2; ;2; ;1;300000; ; ; ;11;2;1;08;08;536,933013084723
525961;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;8;2;1;08;08;299,632315585947
525961;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;299,632315585947
525961;1;7;80;1;1;2; ;2; ;1;200000;2; ; ; ; ;9;2;1;08;08;299,632315585947
525961;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;299,632315585947
525964;1;3;80;1;1;5; ;2; ;1;90000;1;270000; ; ; ;11;2;1;08;08;438,622992059809
525964;2;2;80;1;3;3; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;438,622992059809
525966;1;1;80;1;3;8;VIVE DE LA RENTA;2; ;2; ;2; ; ; ; ;11;2;1;08;08;438,056496228456
525966;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;438,056496228456
525966;2;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;438,056496228456
525966;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;438,056496228456
525968;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;11;2;1;08;08;434,319796809201
525969;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;582,228203175308
525969;2;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;582,228203175308
525969;2;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;582,228203175308
525969;3;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;582,228203175308
525969;3;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;582,228203175308
525970;1;9;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;532,207398516447
525972;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;520,602537736659
525973;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525973;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525974;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;431,425540999971
525974;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;431,425540999971
525975;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;468,061723225425
525975;1;3;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;08;08;468,061723225425
525976;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,831240445913
525976;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,831240445913
525976;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;533,831240445913
525978;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;430,473353403504
525979;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;532,455668064502
525979;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;532,455668064502
525980;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;475,785518819445
525981;1;2;80;1;4;7; ;2; ;2; ;2; ; ;4; ;1;1;1;08;08;486,562943419361
525981;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,562943419361
525981;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;486,562943419361
525982;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,276174107825
525982;1;3;80;2; ; ; ;2; ;2; ;2; ;1;3; ;2; ;1;08;08;489,276174107825
525982;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;489,276174107825
525983;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;486,528100584763
525984;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;10;2;1;08;08;432,00917146893
525986;1;1;80;1;4;4; ;3; ;2; ;2; ; ; ; ;10;2;1;08;08;452,116718587947
525988;1;1;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;418,569880690337
525988;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;418,569880690337
525989;1;1;80;1;4;8;EDAD;2; ;2; ;2; ; ; ; ;8;2;1;08;08;423,083272102392
525991;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;497,442947401736
525991;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525991;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;497,442947401736
525992;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;397,174404687171
525993;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;458,714466068716
525993;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;458,714466068716
525994;1;2;80;1;4;2; ;1;1;2; ;2; ; ; ; ;8;2;1;08;08;442,72892976729
525996;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;574,501789991696
525997;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;512,435764442747
525998;1;3;80;2; ; ; ;2; ;2; ;2; ;1;2; ;9; ;1;08;08;524,096877491736
525999;1;1;80;1;4;4; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;452,207028971692
525999;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;452,207028971692
525999;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;452,207028971692
525999;1;6;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;452,207028971692
526000;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;520,602537736659
526000;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;520,602537736659
526001;1;1;80;1;3;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;479,965195938592
526002;1;1;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;456,298903281326
526002;1;3;80;1;4;3; ;2; ;2; ;2; ; ; ; ;4;2;1;08;08;456,298903281326
526004;1;2;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;472,910855925163
526006;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;538,308585466134
526006;1;4;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;538,308585466134
526007;1;1;80;1;4;2; ;3; ;2; ;2; ; ; ; ;9;2;1;08;08;525,472449873147
526008;1;1;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;493,582440598192
526010;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;577,010734402591
526010;1;3;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;577,010734402591
526010;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;577,010734402591
526011;1;1;80;1;2;3; ;2; ;2; ;2; ; ; ; ;8;2;1;08;08;422,90343350343
526011;1;2;80;1;4;2; ;2; ;2; ;2; ; ; ; ;9;2;1;08;08;422,90343350343
526011;1;5;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;422,90343350343
526011;1;7;80;2; ; ; ;2; ;2; ;2; ;2; ;.; ; ;1;08;08;422,90343350343
