Directorio;Secuencia_p;Orden;Area;Regis;P7250;P7260;P7280;P7280s1;P7290;P7300;P7310;P7320;P7350;P7350s1;P7360;P7370;P7380;P7380s1;P7390;P7390s1;P7400;P7410;P7410s1;P7420;P7420s1;P7420s2;P7420s3;P7420s4;P7420s5;P7420s6;P7420s7;P7420s8;P7420s7a1;P7422;P7422s1;P7424;P7424s1;Dsi;Oficio1;Oficio2;Rama4d_d;Rama2d_d;Dpto;Fex_c_2011
219562;2;2;73;70;8;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;209,272289659917
219565;2;2;73;70;2;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;73;171,578470587695
219569;2;1;73;70;2;48;1; ;1;1;2;2;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;460000;1;4900000;1;79;78;1810;18;73;141,850454528955
219571;2;2;73;70;52;48;4; ;1;1;2;520;1; ;2;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;98;98;6031;60;73;185,546365331015
219576;2;2;73;70;24;30;1; ;1;1;2;156;1; ;4;2;5; ;7; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;57;9302;93;73;210,398660717732
219578;2;5;73;70;2;50;1; ;2;1;2;2;1; ;5;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;600000;1;3000000;1;97;95;4521;45;73;237,24288532799
219579;2;2;73;70;2;9;1; ;1;2;2;16;1; ;2;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;36000;1;1500000;1;87;95;4521;45;73;155,3243423527
219579;2;3;73;70;4;48;1; ;2;2;2;50;1; ;5;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;79;1810;18;73;155,3243423527
219580;2;3;73;70;16;48;1; ;2;2;2;16;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;100000;1;2500000;1;39;83;2899;28;73;167,568308081398
219580;2;4;73;70;104;48;1; ;1;1;2;110;1; ;4;2;5; ;4; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;30000;1;39;45;5233;52;73;167,568308081398
219583;2;1;73;70;16;40;3; ;1;1;2;750;3; ;1;2;5; ;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;73;251,854562312838
219583;2;4;73;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;73;251,854562312838
219586;2;2;73;70;4;30;3; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;73;191,541674902154
219597;2;1;73;70;6;40;1; ;1;1;2;52;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;40;39;7499;74;73;177,051040671564
219598;2;3;73;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;199,316478136716
219599;2;2;73;70;1;40;1; ;1;1;2;2;1; ;3;2;8; ;4; ;2;11;TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;408000;2; ;1;45;45;5233;52;73;193,91053144452
219602;2;2;73;70;10;48;1; ;1;1;2;10;1; ;2;2;4; ;3; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;98;98;4521;45;73;197,798135640867
219605;2;3;73;70;24;48;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;45;53;5522;55;73;192,057755094485
219605;2;5;73;70;104;48;1; ;1;1;2;24;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;53;79;1810;18;73;192,057755094485
219608;2;2;73;70;156;48;1; ;1;1;2;312;4; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8512;85;73;174,798298555935
219611;2;3;73;70;156;48;1; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;37;45;5262;52;73;180,95157852689
219612;2;3;73;70;208;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;178,316374856478
219613;2;3;73;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;190,415303844339
219621;3;1;73;70;44;48;1; ;1;1;2;44;1; ;9;1; ;.;6; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;45;45;5529;55;73;180,722595785659
219622;2;3;73;70;16;48;3; ;1;1;2;22;3; ;2;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;98;98;9500;95;73;250,728191255023
219624;2;1;73;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0115;01;73;188,794925866949
219628;2;1;73;70;120;48;4; ;1;1;2;8;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;77;77;1551;15;73;223,995512009558
219633;2;4;73;70;2;48;1; ;1;1;2;2;2; ;9;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;500000;1;1000000;1;03;62;0140;01;73;258,750436981438
219637;2;3;73;70;4;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;225,121883067373
219641;2;1;73;70;6;40;1; ;1;1;2;48;1; ;8;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;195000;1;45;45;5239;52;73;149,080445003492
219646;3;2;73;70;8;48;1; ;1;1;2;8;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;80;1921;19;73;236,55170237923
219646;4;2;73;70;52;48;1; ;1;1;2;104;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;78;79;1810;18;73;236,55170237923
219655;2;1;73;70;24;60;4; ;1;1;2;104;4; ;1;2;5; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;73;190,415303844339
219658;2;3;73;70;1;48;3; ;2;2;2;2;3; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;280000;1;3360000;1;54;54;9500;95;73;158,598589683525
219664;2;3;73;70;8;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;73;186,67273638883
219665;2;2;73;70;10;48;1; ;1;1;2;10;1; ;7;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2250000;1;13;13;8041;80;73;149,080445003492
219669;2;2;73;70;50;48;1; ;1;1;2;50;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;180000;1;34;34;9242;92;73;190,524928495309
219673;2;2;73;70;8;48;1; ;1;1;2;60;1; ;9;2;10; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;73;123,364512164871
219681;2;2;73;70;24;48;1; ;1;1;2;48;3; ;1;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;55;9500;95;73;192,588299162908
219681;3;3;73;70;40;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;44; ; ; ;73;192,588299162908
219681;4;1;73;70;20;48;1; ;1;1;2;56;1; ;4;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;81;81;3611;36;73;192,588299162908
219682;2;3;73;70;8;48;1; ;2;1;2;13;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;3600000;1;33;33;9111;91;73;218,385899512411
219682;2;4;73;70;8;48;1; ;2;2;2;8;1; ;8;2;8; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;39;37;5131;51;73;218,385899512411
219685;2;3;73;70;44;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;81; ; ; ;73;137,738256541118
219685;2;4;73;70;2;40;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;73;137,738256541118
219686;2;2;73;70;12;48;1; ;1;1;2;12;1; ;9;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2500000;1;45;45;5233;52;73;197,1512873993
219699;2;2;73;70;38;48;3; ;1;1;2;50;3; ;1;2;8; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;15000;1;54;54;9500;95;73;156,341088759544
219702;2;3;73;70;44;48;4; ;1;1;2;44;3; ;2;2;2; ;1; ;2;10; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;53;58;9500;95;73;176,358712436588
219702;2;6;73;70;4;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;176,358712436588
219705;2;2;73;70;28;40;8; ;1;1;2;52;8; ;3;2;5; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;62;62;0115;01;73;189,556527837311
219710;2;3;73;70;2;8;1; ;1;1;2;24;1; ;4;1; ;.;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;58;53;5521;55;73;198,793738649447
219715;2;5;73;70;4;8;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;73;224,648804134337
219715;2;7;73;70;2;8;1; ;1;1;2;2;8; ;5;2;4; ;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;2000000;1;95;62;0111;01;73;224,648804134337
219716;2;3;73;70;2;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;73;179,934832120046
219721;2;2;73;70;2;8;1; ;1;1;2;1;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;18;18;8060;80;73;149,080445003492
219727;2;1;73;70;6;48;1; ;1;1;2;6;1; ;3;2;8; ;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;95;95;4521;45;73;221,248762974353
219727;2;2;73;70;8;36;1; ;1;1;2;8;3; ;1;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;96000;1;160000;1;55;54;9500;95;73;221,248762974353
219728;2;3;73;70;4;48;1; ;1;1;2;40;1; ;9;2;8; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;120000;1;45;97;5211;52;73;150,206816061307
219729;2;2;73;70;76;48;1; ;1;1;2;76;1; ;1;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;44;6421;64;73;195,53090942191
219736;2;1;73;70;20;24;4; ;1;1;2;20;4; ;1;2;8; ;4; ;2;10; ; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;240000;1;56;56;9500;95;73;174,798298555935
219738;2;1;76;70;2;60;1; ;1;1;2;3;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;408000;1;4800000;1;95;95;4521;45;76;684,988443325194
219744;2;1;76;70;3;60;4; ;1;1;2;3;5; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;150000;1;2000000;1;95;95;4521;45;76;569,843921402548
219749;2;4;76;70;8;48;3; ;1;1;2;12;1; ;9;2;5; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;235000;1;55;55;5020;50;76;818,138089712295
219758;2;3;76;70;1;48;1; ;1;1;2;1;1; ;7;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;135000;1;1800000;1;45;45;5239;52;76;716,098085703825
219761;2;7;76;70;1;48;1; ;2;2;2;1;1; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;800000;1;12000000;1;45;45;5233;52;76;841,01016411086
219765;2;3;76;70;96;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;76;656,851941821107
219769;2;2;76;70;192;48;1; ;1;1;2;192;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;39;32;8512;85;76;710,765323706716
219769;2;3;76;70;8;48;1; ;1;1;2;28;1; ;4;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;80000;1;45;45;5233;52;76;710,765323706716
219779;2;3;76;70;104;48;1; ;2;2;2;78;1; ;2;2;4; ;2; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;45;5234;52;76;2506,37228343551
219791;2;2;76;70;8;48;1; ;2;2;2;156;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;9242;92;76;3119,94108227124
219795;2;2;76;70;48;60;1; ;2;1;2;48;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;816000;1;39;55;2220;22;76;844,363257248684
219796;2;2;76;70;48;48;1; ;2;2;2;80;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8043;80;76;976,227022312137
219798;2;3;76;70;6;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;59; ; ; ;76;619,114578687109
219798;3;1;76;70;4;48;1; ;1;1;2;98;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;45;45;5233;52;76;619,114578687109
219798;4;1;76;70;24;48;3; ;1;1;2;24;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;80000;1;576000;1;54;54;9500;95;76;619,114578687109
219801;2;3;76;70;8;40;4; ;1;1;2;8;4; ;1;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4896000;1;16;16;7499;74;76;697,106823949446
219813;2;2;76;70;12;50;1; ;1;1;2;12;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;99;1;95;95;4521;45;76;929,375536654024
219813;2;3;76;70;3;50;4; ;1;1;2;3;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;1000000;1;56;56;9500;95;76;929,375536654024
219814;2;2;76;70;7;48;1; ;2;2;2;104;1; ;9;1; ;.;2; ;1; ;.; ; ;1;1; ; ; ; ; ; ;2; ;2; ;1;21;21;6512;65;76;814,972490567712
219819;2;3;76;70;54;48;4; ;1;1;2;54;4; ;1;2;5; ;4; ;2;11;DESCUIDO; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;98;98;7512;75;76;697,106823949446
219822;2;1;76;70;2;48;3; ;1;1;2;8;3; ;1;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2400000;1;55;55;9500;95;76;860,409584141716
219823;3;2;76;70;4;48;1; ;1;1;2;12;3; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;97;55;9500;95;76;817,714446997091
219825;2;2;76;70;12;48;1; ;1;1;2;4;1; ;2;2;5; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;3100000;1;37;45;5211;52;76;718,902775505561
219827;2;1;76;70;104;48;4; ;2;2;2;208;1; ;4;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;54;40;5241;52;76;610,098803530888
219831;2;5;76;70;26;48;1; ;2;2;2;26;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;90;79;1810;18;76;750,232128334401
219844;2;1;76;70;48;72;5; ;2;2;2;3;1; ;9;1; ;.;9;EPS;1; ;.; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;1;10000000;1;21;40;5131;51;76;751,537052578483
219845;2;3;76;70;48;20;1; ;1;1;2;2;1; ;4;2;12;ERA TEMRAL;2; ;2;11;ERA TEMPORAL; ; ; ; ; ; ; ; ;1; ;1;98;1;98;1;13;53;5521;55;76;914,447726648209
219847;2;2;76;70;1;48;1; ;2;2;2;4;1; ;9;1; ;.;9;EPS;1; ;.; ; ; ; ; ; ; ; ;1; ;1;455700;1;6172700;1;79;79;1810;18;76;656,831130087347
219849;2;2;76;70;2;20;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;39; ; ; ;76;633,650574226457
219855;2;4;76;70;1;48;1; ;1;1;2;2;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;716000;1;1500000;1;45;58;5211;52;76;871,398460209967
219858;2;1;76;70;104;48;1; ;1;1;2;312;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;45;5225;52;76;584,448204874379
219858;2;3;76;70;32;48;1; ;1;1;2;32;1; ;3;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;37;37;8519;85;76;584,448204874379
219858;2;4;76;70;1;48;1; ;1;1;2;208;1; ;3;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;45;5233;52;76;584,448204874379
219862;2;1;76;70;24;72;1; ;1;1;2;24;1; ;6;2;2; ;1; ;2;10; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;16;79;1810;18;76;790,679244035808
219862;2;2;76;70;32;48;1; ;2;2;2;60;2; ;5;1; ;.;6; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;33;32;5519;55;76;790,679244035808
219866;2;3;76;70;100;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;76;758,802539315604
219867;2;6;76;70;10;48;1; ;2;2;2;10;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;79;79;1810;18;76;721,290283357965
219873;2;5;76;70;24;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;76;781,307891597401
219876;2;1;76;70;99;48;3; ;1;1;2;99;1; ;7;2;7; ;7; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;600000;1;55;55;8012;80;76;728,879416356434
219876;2;2;76;70;99;48;1; ;2;2;2;240;1; ;8;1; ;.;8; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;97;97;1921;19;76;728,879416356434
219876;2;4;76;70;28;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;76;728,879416356434
219877;2;2;76;70;9;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;76;603,758253582915
219880;2;1;76;70;17;48;1; ;2;1;2;17;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;10000000;1;39;39;2220;22;76;649,565608158573
219883;2;2;76;70;104;48;1; ;1;1;2;1;1; ;5;2;8; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;180000;1;180000;1;97;92;2233;22;76;630,537402962397
219891;2;3;76;70;8;24;1; ;2;2;2;17;1; ;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;800000;1;45;97;5211;52;76;612,89318784079
219892;2;2;76;70;1;24;1; ;2;2;2;60;1; ;4;2;12;NO ERA CONSIENTE DE AFILIACION;3; ;2;11;FALTA DE INFORMACION; ; ; ; ; ; ; ;1; ;SIN INFORMACION;2; ;2; ;1;45;53;5521;55;76;794,586319016725
219892;2;5;76;70;13;48;3; ;2;2;2;5;3; ;1;2;8; ;9;LA CARTA DEL SISBEN;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;25000;1;54;54;9500;95;76;794,586319016725
219901;2;3;76;70;50;50;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;2; ;1;02;02;1589;15;76;1420,55980290436
219905;2;2;76;70;24;48;1; ;2;2;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;4000000;1;39;39;1541;15;76;732,817328844631
219908;2;3;76;70;4;48;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;95;84;5020;50;76;609,294594322197
219913;2;3;76;70;24;48;1; ;2;2;2;78;1; ;3;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5233;52;76;550,398853540399
219913;2;4;76;70;32;48;1; ;2;2;2;32;1; ;9;1; ;.;1; ;2;11;PORQUE ERA UN CONTRATO DE APRENDIZAJE POR INTERMEDIO DEL S; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;32;32;6715;67;76;550,398853540399
220045;2;1;05;70;4;24;1; ;1;1;2;4;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;750000;1;4504000;1;45;51;5529;55;05;931,045967652752
220046;2;2;05;70;104;48;1; ;1;1;2;300;1; ;6;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;3611;36;05;846,863806977498
220060;2;3;05;70;4;48;1; ;1;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;34; ; ; ;05;813,57067923742
220109;2;2;11;70;2;48;1; ;1;1;2;10;1; ;8;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;58;98;6022;60;11;2970,03866119546
220119;3;1;11;70;8;48;4; ;1;1;2;12;1; ;3;2;7; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;4200000;1;95;95;4521;45;11;2243,50528805795
220123;2;2;11;70;1;16;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;11;1525,30823952461
220170;2;2;17;70;20;48;1; ;1;1;2;20;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1960000;1;95;95;4521;45;17;195,406226649303
220327;2;1;50;70;5;48;1; ;1;1;2;5;1; ;2;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;95;95;4521;45;50;231,448202015458
220452;2;1;05;70;4;48;1; ;1;1;2;4;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;800000;1;5000000;1;75;75;1810;18;05;841,279896160523
220453;2;3;05;70;32;48;1; ;2;2;2;32;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;84;84;3311;33;05;797,647560691471
220454;2;3;05;70;1;72;2; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;58; ; ; ;05;860,483195795716
220464;2;5;05;70;12;48;1; ;1;1;2;12;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;45;42;5211;52;05;816,304582292631
220469;2;6;05;70;4;48;1; ;1;1;2;4;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3422800;1;45;95;4530;45;05;793,948171590153
220488;2;6;05;70;4;48;1; ;2;2;2;4;1; ;3;2;1; ;1; ;2;2; ; ; ;1; ; ; ; ; ; ; ;1;200000;1;5000000;1;16;45;5233;52;05;692,505778475004
220489;2;3;05;70;12;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;5; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;97;93;5020;50;05;824,245988696868
220494;2;3;05;70;60;48;1; ;2;2;2;60;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;92;45;5529;55;05;807,095976526661
220496;2;1;05;70;30;48;1; ;1;1;2;30;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;55;95;4521;45;05;677,287181912464
220516;2;3;05;70;3;48;1; ;1;1;2;3;1; ;4;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;2; ;1;45;45;5233;52;05;838,545993105312
220518;2;1;05;70;2;48;2; ;1;1;2;2;1; ;7;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;4000000;1;99;62;0111;01;05;824,245988696868
220525;2;2;05;70;48;48;1; ;1;1;2;48;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;6512;65;05;942,698858261391
220525;2;4;05;70;104;48;1; ;1;1;2;104;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;79;78;1810;18;05;942,698858261391
220530;2;1;05;70;3;48;1; ;2;2;2;3;1; ;9;1; ;.;7; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;290000;1;5200000;1;88;88;3691;36;05;701,249296952328
220531;2;1;05;70;9;48;2; ;2;2;2;9;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2085300;1;58;58;7522;75;05;501,407158762856
220541;2;2;05;70;4;48;1; ;2;2;2;4;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;79;78;1810;18;05;845,788100661703
220545;2;3;05;70;48;48;1; ;1;1;2;2;1; ;1;2;4; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;1600000;1;38;38;6421;64;05;816,304582292631
220546;2;5;05;70;3;48;1; ;1;1;2;3;1; ;8;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;408000;1;2856000;1;75;75;1730;17;05;750,794033128271
