DIRECTORIO;SECUENCIA_P;ORDEN;AREA;REGIS;P7250;P7260;P7280;P7280S1;P7290;P7300;P7310;P7320;P7350;P7350S1;P7360;P7370;P7380;P7380S1;P7390;P7390S1;P7400;P7410;P7410S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S8;P7420S7A1;P7422;P7422S1;P7424;P7424S1;DSI;OFICIO1;OFICIO2;RAMA4D_D;RAMA2D_D;DPTO;fex_c_2011
448927;1;4;13;70;26;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;84; ; ; ;13;330,628844486889
448931;1;9;13;70;20;48;1; ;1;1;2;34;1; ;4;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;45;5232;52;13;409,191291378443
448940;1;1;13;70;24;24;1; ;2;2;2;18;2; ;6;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;18;7512;75;13;277,288289550986
448941;1;1;13;70;8;48;1; ;1;1;2;8;3; ;1;2;2; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;53;54;9500;95;13;272,246556712165
448955;1;2;13;70;204;40;1; ;1;1;2;204;1; ;9;1; ;.;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;34;6512;65;13;142,585349949768
448965;1;2;13;70;104;40;1; ;1;1;2;104;1; ;5;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;19;40;5235;52;13;216,908023904587
448972;1;3;13;70;4;20;1; ;1;1;2;8;1; ;4;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;160000;1;53;53;5521;55;13;348,410427011
448982;1;2;13;70;156;48;1; ;1;1;2;156;1; ;6;1; ;.;4; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;16;7494;74;13;258,100267399478
448982;1;3;13;70;12;48;1; ;1;1;2;3;1; ;2;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;7000000;1;59;45;5239;52;13;258,100267399478
448984;1;3;13;70;26;48;1; ;1;1;2;4;3; ;1;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;300000;1;98;1;54;54;9500;95;13;227,330042074746
448984;1;4;13;70;8;48;1; ;2;1;2;4;3; ;1;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;250000;2; ;1;45;54;9500;95;13;227,330042074746
448984;1;5;13;70;52;48;1; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;13;227,330042074746
448990;1;4;13;70;12;48;1; ;1;1;2;12;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ;1; ; ; ;2; ;1;960000;1;84;58;6331;63;13;336,553317520209
449002;1;1;13;70;16;48;1; ;1;1;2;16;3; ;1;2;5; ;8; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;13;276,515056388406
449002;1;4;13;70;90;48;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;276,515056388406
449010;1;5;13;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;81; ; ; ;13;251,249693339666
449016;1;5;13;70;52;48;1; ;1;1;2;52;1; ;7;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;53;5511;55;13;278,586967291943
449026;1;3;13;70;3;48;1; ;1;1;2;32;1; ;6;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2820000;1;13;13;8046;80;13;179,09341371319
449044;1;2;13;70;156;24;1; ;1;1;2;624;1; ;3;2;4; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;45;5211;52;13;275,225812066062
449046;1;2;13;70;20;40;1; ;1;1;2;24;1; ;7;2;4; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;19;19;8043;80;13;297,273295682636
449047;1;2;13;70;4;48;1; ;2;2;2;4;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;433700;1;867400;1;55;55;7522;75;13;261,847996653511
449050;1;2;13;70;52;40;4; ;1;1;2;12;3; ;1;2;2; ;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;79;54;9500;95;13;291,462796237623
449052;1;9;13;70;76;48;1; ;1;1;2;76;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;44;45;5262;52;13;240,531572343612
449053;1;3;13;70;24;48;4; ;1;1;2;104;1; ;2;2;7; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5020;50;13;256,952138192183
449067;1;2;13;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;37; ; ; ;13;332,507028469732
449067;1;5;13;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;85; ; ; ;13;332,507028469732
449075;1;8;13;70;48;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;13;347,484325984509
449082;1;11;13;70;10;48;3; ;1;1;2;10;4; ;1;2;6; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;54;53;5529;55;13;289,610692743441
449085;1;4;13;70;25;48;1; ;1;1;2;25;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;37;85;7250;72;13;262,366168491939
449085;1;5;13;70;10;48;3; ;1;1;2;10;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ;1; ; ; ;2; ;1;98;1;54;54;9500;95;13;262,366168491939
449086;1;4;13;70;17;48;1; ;2;1;2;17;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1800000;1;58;58;4521;45;13;267,097797605351
449089;1;2;13;70;25;48;3; ;1;1;2;25;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;54;54;9500;95;13;397,454353588816
449089;1;8;13;70;29;40;3; ;1;1;2;156;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;397,454353588816
449089;1;15;13;70;26;48;3; ;2;2;2;52;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;13;397,454353588816
449093;1;1;13;70;25;48;1; ;2;2;2;25;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;45;44;6421;64;13;278,133295066763
449100;1;1;13;70;13;48;1; ;1;1;2;312;3; ;1;2;4; ;9;SOLO  SISBEN;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;54;9500;95;13;272,246556712165
449108;1;2;13;70;48;48;1; ;2;2;2;192;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;77;1512;15;13;276,452717453823
449111;1;2;13;70;20;48;1; ;1;1;2;20;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3031000;1;85;97;1591;15;13;258,618439237906
449111;1;3;13;70;96;48;1; ;1;1;2;192;1; ;4;2;2; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;13;8011;80;13;258,618439237906
449115;1;4;13;70;12;48;1; ;1;1;2;16;1; ;8;2;2; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;98;1;59;59;8511;85;13;214,518712742315
449119;1;2;13;70;48;48;1; ;1;1;2;48;1; ;4;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;84;84;5020;50;13;275,679484291242
449121;1;4;13;70;24;56;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;03; ; ; ;13;311,639392404678
449127;1;1;13;70;32;60;1; ;1;1;2;96;1; ;4;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1732000;1;45;45;5233;52;13;250,652745320772
449129;1;2;13;70;1;48;1; ;2;2;2;2;1; ;8;1; ;.;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;1;320000;1;2000000;1;39;39;6340;63;13;253,257104629955
449137;1;2;13;70;26;48;1; ;2;2;2;156;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ;1; ; ; ;2; ;2; ;1;45;45;5051;50;13;292,618221978243
449138;1;4;13;70;52;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;19; ; ; ;13;184,994428635006
449143;1;5;13;70;104;50;3; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;13;331,853589195984
449145;1;7;13;70;6;48;1; ;1;1;2;6;1; ;3;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;2400000;1;45;33;9242;92;13;259,00033910989
449148;1;3;13;70;52;48;1; ;2;1;2;2;4; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;200000;1;2000000;1;03;03;7421;74;13;249,569115726726
449149;1;2;13;70;8;48;1; ;2;2;2;8;4; ;1;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4000000;1;58;58;8512;85;13;315,63279039598
449151;1;6;13;70;32;48;1; ;2;2;2;32;1; ;8;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;2; ;1;4500000;1;77;77;1512;15;13;294,752471816363
449374;1;2;17;70;8;48;1; ;1;1;2;8;1; ;2;2;5; ;6; ;2;3; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3800000;1;93;93;3611;36;17;151,410442757375
449381;1;4;17;70;79;48;2; ;1;1;2;79;2; ;9;2;2; ;5; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;13;19;8050;80;17;220,945239137316
449381;1;5;17;70;8;48;4; ;1;1;2;8;3; ;1;2;5; ;7; ;2;9; ; ; ; ; ; ; ; ; ;1; ;2; ;1;680000;1;55;54;9500;95;17;220,945239137316
449383;1;1;17;70;32;48;1; ;1;1;2;32;1; ;9;2;2; ;2; ;1; ;.; ; ;1; ; ; ; ; ; ; ;2; ;1;800000;1;45;45;5244;52;17;132,473505203184
449383;1;4;17;70;32;48;1; ;1;1;2;32;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2600000;1;32;44;6421;64;17;132,473505203184
449384;1;1;17;70;4;60;1; ;1;1;2;4;1; ;5;2;2; ;1; ;2;11;TIEMPO CORTO DE TRABAJO; ; ; ; ; ; ; ; ;1; ;1;400000;1;3040000;1;95;95;4530;45;17;183,431880349531
449391;1;2;17;70;1;35;3; ;1;1;2;999;3; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;215,229094703255
449398;1;1;17;70;16;48;4; ;1;1;2;52;4; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;53;54;8531;85;17;164,302929726064
449410;1;3;17;70;4;40;1; ;2;2;2;30;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3500000;1;02;02;2899;28;17;163,930501228316
449412;1;4;17;70;4;48;1; ;1;1;2;4;1; ;9;1; ;.;1; ;1; ;.; ;1; ; ; ; ; ; ; ; ;1;600000;1;6600000;1;44;44;7530;75;17;220,117285269144
449412;1;5;17;70;8;48;1; ;1;1;2;8;1; ;6;2;8; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3000000;1;95;95;4521;45;17;220,117285269144
449423;1;2;17;70;26;48;1; ;1;1;2;26;2; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;8000000;1;19;19;7512;75;17;164,302929726064
449443;1;2;17;70;32;48;3; ;1;1;2;32;3; ;1;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;408000;1;54;54;9500;95;17;178,280966994763
449454;1;10;17;70;20;50;1; ;1;1;2;20;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;99;95;4521;45;17;183,111788422338
449464;1;2;17;70;16;48;3; ;1;1;2;16;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;360000;1;54;54;9500;95;17;155,444944400563
449466;1;1;17;70;16;48;1; ;1;1;2;16;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2505000;1;33;21;9242;92;17;190,823168299619
449468;1;3;17;70;4;16;1; ;1;1;2;4;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;100000;1;39;93;4552;45;17;168,51697301606
449472;1;2;17;70;9;49;1; ;1;1;2;156;3; ;1;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;55;54;9500;95;17;198,455036204672
449472;1;3;17;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;198,455036204672
449473;1;1;17;70;4;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;99; ; ; ;17;163,847404355639
449474;1;1;17;70;2;48;1; ;1;1;2;2;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;430000;1;4300000;1;87;87;4530;45;17;193,851536911395
449480;1;2;17;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;95; ; ; ;17;194,647280610412
449481;1;2;17;70;52;48;3; ;1;1;2;54;3; ;1;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;218,818228392047
449483;1;2;17;70;12;48;1; ;2;2;2;12;1; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2700000;1;98;98;6021;60;17;210,327214858061
449485;1;1;17;70;3;50;1; ;1;1;2;3;1; ;6;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;105000;1;4667900;1;95;95;4521;45;17;285,449929073345
449487;1;4;17;70;52;48;1; ;1;1;2;52;1; ;4;2;2; ;1; ;2;4; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;95;95;4521;45;17;239,40004248489
449490;1;3;17;70;2;48;1; ;1;1;2;8;2; ;9;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2200000;1;58;58;7524;75;17;185,444051708725
449492;1;6;17;70;52;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;17;203,433196959638
449496;1;2;17;70;36;48;1; ;1;2;2;36;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1734800;1;38;38;6421;64;17;181,326363112072
449515;1;2;17;70;36;48;1; ;1;1;2;24;3; ;1;2;4; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;40000;1;720000;1;57;54;9500;95;17;210,642622915511
449517;1;4;17;70;12;48;1; ;2;2;2;12;1; ;2;1; ;.;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;3903000;1;93;93;4521;45;17;177,908538497015
449523;1;2;17;70;32;48;1; ;1;1;2;32;1; ;9;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;660000;1;45;45;5234;52;17;166,635193012451
449524;1;4;17;70;8;48;1; ;2;2;2;8;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;98;84;5020;50;17;143,406146354574
449524;1;5;17;70;5;48;1; ;2;2;2;20;1; ;2;2;5; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1960000;1;45;45;5235;52;17;143,406146354574
449532;1;2;17;70;52;48;1; ;2;2;2;52;1; ;9;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;02;02;1581;15;17;177,825441624338
449533;1;2;17;70;4;48;3; ;1;1;2;52;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;40000;1;54;54;9500;95;17;162,850066256688
449534;1;1;17;70;8;48;1; ;1;1;2;12;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;900000;1;45;77;5223;52;17;252,632747782172
449543;1;1;17;70;144;60;1; ;1;1;2;144;2; ;9;1; ;.;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;58;58;7524;75;17;141,646448778671
449556;1;2;17;70;20;15;3; ;1;2;2;56;3; ;1;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;17;162,455585005812
449570;1;3;17;70;52;40;1; ;1;2;2;260;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;59;59;7530;75;17;142,693024552312
449571;1;3;17;70;12;48;4; ;1;1;2;24;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5000000;1;16;15;6421;64;17;170,276670591962
449584;1;2;17;70;52;48;1; ;1;1;2;78;1; ;2;2;2; ;1; ;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;2; ;1;99;53;5522;55;17;188,018352137275
449584;1;3;17;70;12;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;54; ; ; ;17;188,018352137275
449585;1;3;17;70;28;40;2; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;07; ; ; ;17;168,652498048851
449590;1;2;17;70;12;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;53; ; ; ;17;166,635193012451
449593;1;3;17;70;208;48;1; ;1;1;2;508;1; ;7;1; ;.;8; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;80;80;1921;19;17;125,078540763087
449593;1;4;17;70;250;48;1; ;1;1;2;520;1; ;6;1; ;.;8; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;32;32;8060;80;17;125,078540763087
449594;1;1;17;70;104;48;3; ;1;1;2;312;1; ;4;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;53;5521;55;17;245,802224909099
449594;1;4;17;70;20;48;1; ;1;1;2;32;1; ;8;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;45;45;5232;52;17;245,802224909099
449594;1;5;17;70;24;48;1; ;1;1;2;32;1; ;5;2;5; ;2; ;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;1;812000;1;45;45;5233;52;17;245,802224909099
449605;1;2;17;70;8;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;17;163,847404355639
449615;1;3;17;70;4;30;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;97; ; ; ;17;241,442499170284
449616;1;2;17;70;2;50;1; ;1;1;2;4;1; ;5;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;433700;1;5200000;1;39;45;5020;50;17;257,22482090288
449618;1;2;17;70;52;60;1; ;1;1;2;17;1; ;4;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;450000;1;95;97;5125;51;17;230,262407974425
450284;1;1;23;70;2;46;1; ;1;1;2;2;1; ;2;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;400000;1;2400000;1;33;95;4521;45;23;137,423998260032
450290;1;4;23;70;16;45;1; ;1;1;2;17;1; ;7;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;5400000;1;32;44;6421;64;23;124,356390921265
450293;1;5;23;70;16;48;2; ;1;1;2;17;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;33;37;8511;85;23;148,400926590522
450298;1;3;23;70;28;48;1; ;1;1;2;28;1; ;4;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;45;45;5233;52;23;128,779792155971
450301;1;3;23;70;52;48;4; ;1;1;2;52;1; ;3;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;79;79;1810;18;23;123,04508260761
450301;1;5;23;70;8;48;1; ;1;1;2;8;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2500000;1;32;32;8050;80;23;123,04508260761
450302;1;2;23;70;26;48;1; ;1;1;2;26;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;2000000;1;59;59;8511;85;23;107,243333901824
450308;1;1;23;70;28;44;1; ;1;1;2;28;1; ;3;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;55;45;5244;52;23;81,9666308620873
450308;1;7;23;70;28;48;1; ;1;1;2;28;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;37;94;2090;20;23;81,9666308620873
450310;1;2;23;70;30;50;5; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;51; ; ; ;23;129,952311451045
450311;1;3;23;70;10;48;1; ;1;1;2;10;1; ;3;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1000000;1;95;95;4521;45;23;124,829787594171
450312;1;2;23;70;52;48;1; ;1;1;2;52;1; ;9;1; ;.;1; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;45;5249;52;23;112,004491069331
450316;1;2;23;70;8;70;1; ;1;1;2;8;1; ;2;2;2; ;1; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3600000;1;36;36;6022;60;23;133,543361982275
450317;1;5;23;70;2;48;1; ;1;2;2;4;3; ;1;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;1;120000;1;360000;1;45;54;9500;95;23;145,343030470662
450333;1;4;23;70;26;48;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;45; ; ; ;23;113,225658997525
450337;1;6;23;70;8;48;3; ;1;1;2;2;1; ;2;2;8; ;4; ;2;5; ; ; ; ; ; ; ; ; ;1; ;1;50000;2; ;1;54;38;6421;64;23;122,285504126647
450342;1;3;23;70;24;48;1; ;1;2;2;24;1; ;9;2;2; ;2; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1600000;1;59;59;8511;85;23;94,8135509576291
450344;1;6;23;70;5;40;1; ;2;2;2;22;1; ;7;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;1200000;1;59;59;8511;85;23;120,765340390036
450347;1;3;23;70;5;48;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;12; ; ; ;23;98,8596539153295
450352;1;2;23;70;5;50;1; ;1;1;2;8;1; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;400000;1;45;38;6421;64;23;152,761459307637
450352;2;2;23;70;7;24;3; ;1;1;2;8;3; ;1;2;4; ;3; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;300000;1;54;54;9500;95;23;152,761459307637
450354;1;4;23;70;16;48;1; ;1;1;2;75;1; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;45;33;9242;92;23;100,915076067752
450357;1;3;23;70;4;48;1; ;2;2;2;8;3; ;2;2;4; ;4; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;1;500000;1;45;55;9500;95;23;127,772739540841
450358;1;3;23;70;104;40;1; ;1;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;08; ; ; ;23;134,562872374297
450361;1;1;23;70;52;40;3; ;1;1;2;52;3; ;1;2;4; ;7; ;2;1; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;54;54;9500;95;23;109,206233701187
450361;1;6;23;70;26;40;3; ;2;1;2;26;4; ;1;2;9; ;8; ;2;6; ; ; ; ; ; ; ; ; ;1; ;2; ;2; ;1;98;98;6031;60;23;109,206233701187
450366;1;3;23;70;6;40;1; ;2;2;2;32;1; ;3;1; ;.;2; ;1; ;.; ; ; ; ; ; ; ; ;1; ;2; ;1;1500000;1;33;33;5161;51;23;138,922610401214
450398;1;2;23;70;4;48;1; ;2;2;2;4;2; ;9;1; ;.;4; ;1; ;.; ; ; ; ; ; ; ; ;1; ;1;300000;1;3600000;1;39;58;7524;75;23;98,9638393550826
450405;1;1;23;70;32;56;1; ;1;1;2;32;9;EMPLEADO DE UN ASALARIADO;9;2;2; ;2; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;700000;1;58;58;8511;85;23;121,308105346985
450405;1;3;23;70;4;46;1; ;2;2;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;55; ; ; ;23;121,308105346985
450410;1;2;23;70;1;35;4; ;2;1;1; ; ;.; ; ; ;.; ;.; ; ;.;.; ; ; ; ; ; ; ; ;.; ; ; ; ;1;57; ; ; ;23;125,87414199908
450410;1;4;23;70;2;48;1; ;1;1;2;2;4; ;1;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;600000;1;58;45;5262;52;23;125,87414199908
450412;1;2;23;70;4;46;1; ;2;2;2;53;1; ;3;2;2; ;1; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;70000;1;85;53;5530;55;23;139,942714999743
450414;1;2;23;70;1;48;1; ;1;1;2;8;1; ;2;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;1;100000;1;300000;1;95;95;4521;45;23;103,35758675432
450419;1;1;23;70;16;48;1; ;2;2;2;16;5; ;4;2;7; ;4; ;2;2; ; ; ; ; ; ; ; ; ;1; ;2; ;1;3200000;1;02;02;7421;74;23;141,900379503593
