DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;CLASE;P6290;P6290S1;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;FT;DPTO;AREA;fex_c_2011
1796376;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;960,102554565086
1796376;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;960,102554565086
1796377;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;879,946585295513
1796377;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;879,946585295513
1796377;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;879,946585295513
1796378;1;1;1;50;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;935,484808057023
1796379;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1796380;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;884,6031332135
1796382;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;919,182550812888
1796382;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;919,182550812888
1796383;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;987,293945055135
1796383;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;05;05;987,293945055135
1796383;1;3;1;50;1; ; ;3;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;05;05;987,293945055135
1796383;1;4;1;50;1; ; ;4;6;DESCANSAR    DE   VACACIONES;2;1; ; ; ; ; ; ; ; ; ; ;1;05;05;987,293945055135
1796383;1;6;1;50;1; ; ;6;6;VER    TELEVISION;2;2;1; ; ; ; ; ; ; ; ; ;1;05;05;987,293945055135
1796384;1;1;1;50;1; ; ;1;6;ENFERMO;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1033,19555039043
1796384;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;6; ;2; ;1;12;1;1;05;05;1033,19555039043
1796384;1;4;1;50;1; ; ;4;4; ;2;2;2;2;1;13;NO   TIENE   ESTUDIOS; ; ; ; ; ;1;05;05;1033,19555039043
1796384;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1033,19555039043
1796385;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;955,834281656362
1796385;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;955,834281656362
1796385;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;955,834281656362
1796386;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;971,84740285686
1796386;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;971,84740285686
1796386;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;971,84740285686
1796386;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;971,84740285686
1796387;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1012,21970770168
1796387;1;2;1;50;1;2; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1012,21970770168
1796388;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;976,154762857511
1796388;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;976,154762857511
1796389;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;931,791366276047
1796389;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;931,791366276047
1796389;1;3;1;50;1;2; ;3;6;CAMINANDO;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;931,791366276047
1796389;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;931,791366276047
1796389;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;931,791366276047
1796390;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796390;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796391;1;1;1;50;1; ; ;1;6;CUIDAR NIETO;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;966,035578902706
1796391;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;966,035578902706
1796392;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;753,016258118156
1796392;1;2;1;50;1;1; ;2;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;753,016258118156
1796393;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796393;1;2;1;50;1;1; ;2;6;HACIENDO  VUELTAS  FAMILIARES;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1079,45834937143
1796394;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1796394;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;13;ESTA  EN  EMBARAZO; ; ; ; ; ;1;05;05;1065,5895990171
1796395;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1134,86636398925
1796395;1;2;1;50;1; ; ;2;6;LEER;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1134,86636398925
1796395;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1134,86636398925
1796395;1;4;1;50;1;1; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1134,86636398925
1796395;1;5;1;50;1; ; ;5;6;VER  TV;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1134,86636398925
1796396;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;939,532024412227
1796396;1;2;1;50;1; ; ;2;6;IR  A  GIMNASIA  DEL  INDER;2;2;2;2;1;10; ; ; ; ; ; ;1;05;05;939,532024412227
1796396;1;3;1;50;1;1; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;939,532024412227
1796396;1;4;1;50;1; ; ;2;3; ;2;2;2;2;1;8; ;2; ;2; ; ;1;05;05;939,532024412227
1796397;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796397;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796398;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;819,54641740696
1796398;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;819,54641740696
1796398;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;819,54641740696
1796399;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;799,60569945302
1796399;1;2;1;50;1;3; ;2;4; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;799,60569945302
1796399;1;3;1;50;1;3; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;799,60569945302
1796399;1;4;1;50;1;3; ;4;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;799,60569945302
1796399;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;799,60569945302
1796399;1;6;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;799,60569945302
1796400;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1796400;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1065,5895990171
1796401;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;953,11825130289
1796401;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;953,11825130289
1796401;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;953,11825130289
1796402;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;913,292056676702
1796402;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;913,292056676702
1796403;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;839,026581543316
1796403;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;839,026581543316
1796403;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;839,026581543316
1796404;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1026,71482714543
1796404;1;2;1;50;1; ; ;2;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1026,71482714543
1796405;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;925,663274057888
1796405;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,663274057888
1796405;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,663274057888
1796405;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,663274057888
1796406;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;925,283510810679
1796406;1;2;1;50;1; ; ;2;6;CAMINAR;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;925,283510810679
1796407;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;952,166828548367
1796407;1;2;1;50;1; ; ;1;6;VER TELEVISION;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;952,166828548367
1796408;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1046,19154817228
1796409;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;937,279990985846
1796409;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;937,279990985846
1796410;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796410;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1079,45834937143
1796411;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;825,440354652653
1796411;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;825,440354652653
1796411;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;825,440354652653
1796411;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;825,440354652653
1796412;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1012,58249003614
1796412;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1012,58249003614
1796412;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1012,58249003614
1796412;1;5;1;50;1;3; ;5;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;05;05;1012,58249003614
1796412;1;6;1;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;1012,58249003614
1796412;1;7;1;50;1; ; ;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;1012,58249003614
1796413;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;05;05;829,747714653305
1796413;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;05;05;829,747714653305
1796414;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;782,320444661665
1796414;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;08;08;782,320444661665
1796414;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;782,320444661665
1796414;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;782,320444661665
1796414;1;6;1;50;1; ; ;6;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;782,320444661665
1796415;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;08;636,878695867203
1796415;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;636,878695867203
1796417;1;1;1;50;1;1; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;08;578,18916732277
1796417;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;578,18916732277
1796417;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;578,18916732277
1796417;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;578,18916732277
1796417;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;578,18916732277
1796417;1;6;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;578,18916732277
1796418;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;530,433275041668
1796418;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;530,433275041668
1796419;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;608,113037230389
1796419;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;608,113037230389
1796419;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;608,113037230389
1796419;2;1;2;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;608,113037230389
1796419;2;2;2;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;608,113037230389
1796420;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;636,878695867203
1796420;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;636,878695867203
1796421;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;701,434838650079
1796421;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;701,434838650079
1796421;1;3;1;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;08;701,434838650079
1796421;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;701,434838650079
1796421;1;5;1;50;1; ; ;5;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;701,434838650079
1796421;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;701,434838650079
1796423;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;497,207256437894
1796423;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;497,207256437894
1796423;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;497,207256437894
1796423;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;497,207256437894
1796423;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;497,207256437894
1796424;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;624,341348323697
1796424;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;624,341348323697
1796424;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;624,341348323697
1796425;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;621,731714916563
1796425;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;621,731714916563
1796425;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;621,731714916563
1796426;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;574,808336699386
1796426;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;574,808336699386
1796427;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;719,848043156989
1796427;1;2;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;719,848043156989
1796428;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;647,565074870524
1796429;1;1;1;50;1; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;2;1;50;1; ; ;7;5; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;4;1;50;1; ; ;4;2; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;6;1;50;1; ; ;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;550,349340470507
1796429;1;7;1;50;1; ; ;7;4; ;2;2;2;2;1;9; ; ; ; ; ; ;1;08;08;550,349340470507
1796430;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;646,241837463594
1796430;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;08;08;646,241837463594
1796430;1;5;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;646,241837463594
1796431;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;533,748154065021
1796431;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;533,748154065021
1796431;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;533,748154065021
1796432;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;562,739928472207
1796432;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;562,739928472207
1796432;1;3;1;50;1; ; ;3;3; ;2;2;2;2;1;3; ;1;1; ;4;1;1;08;08;562,739928472207
1796432;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;562,739928472207
1796432;1;5;1;50;1; ; ;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;562,739928472207
1796433;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;579,658322613691
1796433;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;579,658322613691
1796434;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796434;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796435;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;552,907847559489
1796435;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;552,907847559489
1796436;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796436;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796437;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796437;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;577,394286405928
1796438;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;579,634029353453
1796438;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;579,634029353453
1796438;1;3;1;50;1; ; ;3;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;579,634029353453
1796438;1;4;1;50;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;579,634029353453
1796439;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;574,808336699386
1796439;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;574,808336699386
1796440;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;515,101227100804
1796440;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;515,101227100804
1796440;1;3;1;50;1;1; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;08;515,101227100804
1796440;1;4;1;50;1; ; ;4;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;515,101227100804
1796440;1;5;1;50;1; ; ;5;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;515,101227100804
1796441;1;1;1;50;1;2; ;1;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;08;567,50027908589
1796441;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;567,50027908589
1796442;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;567,50027908589
1796442;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;08;08;567,50027908589
1796443;1;1;1;50;1; ; ;1;6;PENSIONADO;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;593,521215263634
1796443;1;2;1;50;1; ; ;2;6;PENSIONADA;2;2;2;2;2; ; ; ; ; ; ; ;1;08;08;593,521215263634
1796443;1;3;1;50;1;2; ;3;2; ;2;2;2;1; ; ; ; ; ; ; ;1;1;08;08;593,521215263634
1796444;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;404,737415569108
1796444;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;13;13;404,737415569108
1796445;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;349,30958123527
1796445;1;2;1;50;1;2; ;2;3; ;2;2;2;1; ; ; ; ; ; ; ;1;1;13;13;349,30958123527
1796445;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;349,30958123527
1796446;1;1;1;50;1; ; ;1;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;380,890117270546
1796446;1;2;1;50;1; ; ;2;6;DESCANSAR;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;380,890117270546
1796446;1;3;1;50;1; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;380,890117270546
1796447;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;349,30958123527
1796447;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;349,30958123527
1796447;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;349,30958123527
1796448;1;1;1;50;1;2; ;1;6;VER TELE;2;2;2;1; ; ; ; ; ; ; ;1;1;13;13;351,914765862684
1796448;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;351,914765862684
1796448;1;3;1;50;1; ; ;2;6;VER TELE;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;351,914765862684
1796449;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;341,674849140497
1796449;1;2;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;341,674849140497
1796449;1;3;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;341,674849140497
1796449;1;4;1;50;1; ; ;2;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;341,674849140497
1796450;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;415,088598766761
1796450;1;2;1;50;1; ; ;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;13;13;415,088598766761
1796451;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;418,453484541695
1796451;1;2;1;50;1; ; ;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ;1;13;13;418,453484541695
1796451;1;6;1;50;1; ; ;2;4; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;418,453484541695
1796453;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;373,268146009298
1796453;1;2;1;50;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;373,268146009298
1796453;1;3;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;373,268146009298
1796454;1;1;1;50;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1;13;13;344,094053821934
1796454;1;2;1;50;1; ; ;2;4; ;2;2;2;2;1;10; ; ; ; ; ; ;1;13;13;344,094053821934
1796454;1;3;1;50;1; ; ;3;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;344,094053821934
1796456;1;1;1;50;1; ; ;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ;1;13;13;360,04143650098
1796456;1;2;1;50;1; ; ;1;3; ;2;2;2;2;2; ; ; ; ; ; ; ;1;13;13;360,04143650098
