DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;P7250;P7260;P7280;P7280S1;P7310;P7320;P7350;P7350S1;P7360;P9460;P7390;P7390S1;P7420;P7420S1;P7420S2;P7420S3;P7420S4;P7420S5;P7420S6;P7420S7;P7420S7A1;P7420S8;P7422;P7422S1;P1806;P1519;P1883;RAMA2D_D_R4;OFICIO1;OFICIO2;DSI;DSCY;RAMA4D_D_R4;MES;DPTO;fex_c_2011
5409038;1;2;1;70;73;8;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;500000; ; ; ;45; ;1;1;.;03;73;302,38154306232
5409042;1;1;1;70;73;20;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;910000;2; ;86;98;39;1;2;8621;03;73;358,812646137603
5409056;1;2;1;70;73;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;45; ;1;1;.;03;73;243,07959889581
5409058;1;3;1;70;73;52;70;1; ;2;52;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;45;41;1;2;4771;03;73;357,360531223115
5409076;1;3;1;70;76;3;48;4; ;2;52;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;49;41;98;1;1;4921;03;76;737,545227150648
5409076;1;7;1;70;76;13;48;1; ;2;48;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;75;59;59;1;1;7500;03;76;737,545227150648
5409079;1;1;1;70;76;52;48;1; ;2;52;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;84;11;39;1;2;8414;03;76;1001,20639412957
5409088;1;1;1;70;76;30;66;1; ;2;32;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;950000;2; ;56;53;45;1;2;5619;03;76;1562,05136546279
5409089;1;2;1;70;76;16;48;1; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;59;45;1;2;4773;03;76;1027,0154248615
5409092;1;2;1;70;76;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;32; ;1;1;.;03;76;1051,5755272741
5409099;1;2;1;70;76;8;48;1; ;2;12;1; ;4;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;55;55;1;1;4754;03;76;1099,71748092774
5409104;1;2;1;70;76;4;30;1; ;2;48;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;47;54;41;1;1;4773;03;76;1010,99358756422
5409113;1;1;1;70;76;12;48;2; ;2;12;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;4500000;1;1;84;12;12;1;1;8413;03;76;1187,6750126411
5409113;1;2;1;70;76;16;48;1; ;2;15;1; ;9;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;73;12;45;1;2;7310;03;76;1187,6750126411
5409124;1;1;1;70;76;28;48;1; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;140000;908526;2; ;55;55;55;1;2;5511;03;76;1252,5182548377
5409587;1;1;1;70;05;12;60;1; ;2;12;4; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;5000000;1;2;84;08;08;1;1;8412;03;05;1386,39804633674
5409587;1;2;1;70;05;155;48;1; ;2;155;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;4000000;1;2;46;11;11;1;2;4632;03;05;1386,39804633674
5409596;1;2;1;70;05;1;48;1; ;2;2;1; ;9;2;1; ; ;1; ; ; ; ; ; ; ; ;1;1300000;908526;1;1;47;45;97;1;1;4771;03;05;1338,22800871795
5409601;1;4;1;70;05;20;48;1; ;2;20;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;10;45;45;1;2;1081;03;05;1761,17872327648
5409603;1;1;1;70;05;44;48;1; ;2;44;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;95;95;1;2;4111;03;05;943,743162065819
5409633;1;2;1;70;05;4;24;4; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;300000;1000000;2; ;90;16;16;1;1;9004;03;05;1171,87433569641
5409634;1;2;1;70;05;2;48;1; ;2;2;1; ;6;2;2; ; ; ; ; ; ; ; ; ; ;1;1;1230000;908526;2; ;56;37;37;1;1;5611;03;05;1461,64700234672
5409638;1;2;1;70;05;40;48;1; ;2;40;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4711;03;05;1480,98742214074
5409656;1;1;1;70;05;24;48;3; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;54; ;1;2;.;03;05;1694,9824167907
5409661;1;2;1;70;05;16;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;95; ;1;2;.;03;05;1195,89028031345
5409661;1;4;1;70;05;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;16; ;1;1;.;03;05;1195,89028031345
5409893;1;2;1;70;50;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;906000; ; ; ;39; ;1;2;.;03;50;318,064665124014
5409894;1;4;1;70;50;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;900000; ; ; ;98; ;1;2;.;03;50;234,473649645051
5409902;1;1;1;70;50;3;48;1; ;2;6;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;1;906000;906000;2; ;49;98;98;1;1;4921;03;50;285,864441953974
5409905;1;2;1;70;50;52;48;1; ;2;52;3; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;906000;2; ;97;45;55;1;2;9700;03;50;357,47342895203
5409906;1;1;1;70;50;15;48;1; ;2;14;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;95;95;1;2;4111;03;50;331,223871864319
5409908;1;2;1;70;50;12;48;1; ;2;25;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;33;33;1;1;4759;03;50;335,436181370239
5409910;1;1;1;70;50;52;48;1; ;2;2;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;1;200000;906000;2; ;41;95;95;1;2;4111;03;50;376,704363741252
5409913;1;2;1;70;52;40;48;1; ;2;80;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;32;32;1;2;4773;03;52;529,218582198435
5409925;1;3;1;70;52;9;48;1; ;2;9;1; ;9;2;3; ; ; ; ;1; ; ; ; ; ; ;2; ;2350000;2; ;85;13;13;1;1;8530;03;52;145,675035015954
5409926;1;1;1;70;52;30;48;1; ;2;30;4; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;20000;908526;2; ;85;13;21;1;2;8544;03;52;198,409167909989
5409928;1;1;1;70;52;20;48;1; ;2;20;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;47;58;41;1;2;4721;03;52;106,431942981415
5409930;1;3;1;70;52;12;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;100000; ; ; ;45; ;1;1;.;03;52;267,582414205466
5409931;1;4;1;70;52;24;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;700000;2; ;93;18;18;1;2;9311;03;52;159,740866302092
5409938;1;2;1;70;54;44;48;1; ;2;44;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;94;19;19;1;2;9499;03;54;419,662617837513
5409956;1;2;1;70;68;52;48;1; ;2;52;4; ;1;2;9;COTIZA; ;1; ; ; ; ; ; ; ; ;2; ;1014000;1;2;69;11;11;1;2;6920;03;68;635,550960173908
5409962;1;1;1;70;68;4;48;1; ;2;12;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;97;55;54;1;1;9700;03;68;464,086635721209
5409973;1;3;1;70;68;24;48;1; ;2;24;4; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;61;38;03;1;2;6190;03;68;642,173487250368
5412424;1;3;1;70;05;52;48;1; ;2;52;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;58;45;1;2;4723;03;05;948,673858707082
5412427;1;1;1;70;05;4;48;1; ;2;2;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;1;400000;908000;2; ;56;53;53;1;1;5630;03;05;1153,06263189276
5412431;1;5;1;70;05;2;24;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;03;05;1014,49318468762
5412433;1;2;1;70;05;51;48;1; ;2;51;1; ;8;2;1; ; ; ; ;1; ; ; ; ; ; ;2; ;908000;2; ;96;39;39;1;2;9603;03;05;1153,06263189276
5412435;1;1;1;70;05;52;48;1; ;2;52;1; ;4;2;4; ; ; ; ;1; ; ; ; ; ; ;2; ;908000;2; ;71;13;03;1;2;7110;03;05;1770,23137280068
5412441;1;3;1;70;05;12;48;1; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;33;1;1;4711;03;05;629,162108043879
5412449;1;3;1;70;05;4;48;1; ;2;4;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;47;58;45;1;1;4771;03;05;913,54543447896
5412453;1;1;1;70;05;16;50;1; ;2;36;3; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;97;53;54;1;2;9700;03;05;1694,9824167907
5412458;1;1;1;70;05;52;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;86;19;19;1;2;8621;03;05;1624,06304330002
5412461;1;2;1;70;05;4;48;1; ;2;150;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;45;45;1;1;4773;03;05;1461,64700234672
5412495;1;2;1;70;05;6;48;1; ;2;9;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;32;83;83;1;1;3290;03;05;1153,06263189276
5412497;1;1;1;70;05;4;48;1; ;2;120;1; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;1;4789;03;05;1104,69957806988
5412502;1;2;1;70;05;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;97; ;1;2;.;03;05;1117,47296661156
5412508;1;2;1;70;05;52;48;1; ;2;52;4; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;45;45;1;2;4755;03;05;1346,47879853624
5412509;1;2;1;70;05;36;48;3; ;2;52;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;54;53;1;2;5619;03;05;1540,59303203897
5412509;1;3;1;70;05;52;48;1; ;2;52;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;03;05;1540,59303203897
5412509;1;6;1;70;05;40;48;1; ;2;40;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;01;05;05;1;2;0141;03;05;1540,59303203897
5412522;1;1;1;70;05;28;48;1; ;2;32;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;99;55;1;2;4773;03;05;1999,23720472536
5412522;1;6;1;70;05;8;48;1; ;2;8;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;1;4773;03;05;1999,23720472536
5412528;1;2;1;70;05;2;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;38; ;1;1;.;03;05;1386,13808926503
5412530;1;3;1;70;05;10;48;1; ;2;10;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;47;02;97;1;1;4771;03;05;1172,40305168678
5412534;1;1;1;70;05;104;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;2;.;03;05;738,753274758183
5412534;1;2;1;70;05;52;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;2;.;03;05;738,753274758183
5412544;1;1;1;70;05;150;48;1; ;2;168;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;64;32;32;1;2;6412;03;05;1221,3274068296
5412551;1;2;1;70;05;36;48;1; ;2;35;1; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;1;50000;908536;2; ;65;32;32;1;2;6511;03;05;1292,0774294514
5412553;1;6;1;70;05;4;48;1; ;2;4;1; ;2;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908536;2; ;41;95;95;1;1;4111;03;05;1200,50955447169
5412555;1;6;1;70;05;12;48;1; ;2;12;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;41;21;21;1;1;4111;03;05;1436,73859182094
5412558;1;1;1;70;05;50;48;1; ;2;60;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;45;53;1;2;5611;03;05;1058,74201500742
5412558;1;3;1;70;05;52;48;1; ;2;52;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;17;45;97;1;2;1709;03;05;1058,74201500742
5412559;1;9;1;70;05;52;50;1; ;2;56;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;960000;2; ;41;95;95;1;2;4111;03;05;2157,76177294689
5412560;1;3;1;70;05;12;48;1; ;2;12;4; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;84;16;31;1;1;8414;03;05;1148,73304937345
5412567;1;2;1;70;05;4;48;1; ;2;52;1; ;8;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;01;55;60;1;1;0141;03;05;1311,61086544951
5412577;1;1;1;70;11;52;48;1; ;2;4;4; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;1;400000;908526;2; ;41;95;95;1;2;4111;03;11;3050,417247144
5412577;1;3;1;70;11;52;48;1; ;2;52;1; ;9;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;61;44;44;1;2;6190;03;11;3050,417247144
5412581;1;3;1;70;11;4;48;1; ;2;4;1; ;4;2;7; ; ; ; ; ; ; ; ;1;ESTUDIANDO; ;2; ;908526;2; ;61;08;08;1;1;6120;03;11;2750,85067767205
5412583;1;4;1;70;11;12;48;2; ;2;12;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;41;39;95;1;1;4111;03;11;3372,82400983721
5412584;1;1;1;70;11;12;48;1; ;2;12;1; ;2;2;4; ; ; ; ; ; ; ;1; ; ; ;2; ;98;2; ;31;81;81;1;1;3110;03;11;3218,18739168157
5412587;1;3;1;70;11;56;48;1; ;2;56;1; ;2;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1200000;2; ;47;45;45;1;2;4741;03;11;3298,05725470984
5412587;1;4;1;70;11;4;48;1; ;2;48;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;32;1;1;4741;03;11;3298,05725470984
5412589;1;1;1;70;11;1;48;1; ;2;4;1; ;2;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;1;4923;03;11;3679,25733293974
5412595;1;3;1;70;11;24;48;1; ;2;24;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;92;53;53;1;2;9200;03;11;2750,85067767205
5412595;1;4;1;70;11;4;48;1; ;2;50;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;95;45;1;1;4799;03;11;2750,85067767205
5412598;1;2;1;70;11;4;48;2; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1800000; ; ; ;07; ;1;1;.;03;11;2977,63825582133
5412605;1;1;1;70;11;48;48;1; ;2;48;2; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;82;33;33;1;2;8291;03;11;3909,71546090239
5412609;1;1;1;70;11;48;48;4; ;2;48;2; ;9;2;1; ; ; ; ; ;1; ; ; ; ; ;2; ;3500000;3; ;84;21;39;1;2;8422;03;11;3275,21706148856
5412620;1;1;1;70;11;36;48;1; ;2;36;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;61;03;03;1;2;6120;03;11;3443,41942748829
5412622;1;1;1;70;11;52;48;2; ;2;52;2; ;9;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;4000000;1;2;84;12;20;1;2;8415;03;11;2897,99251086808
5412628;1;2;1;70;11;36;48;1; ;2;36;1; ;9;2;1; ; ;1; ;1; ; ; ; ; ; ;2; ;2000000;1;2;85;13;13;1;2;8544;03;11;2676,08392254467
5412683;1;8;1;70;11;65;48;1; ;2;89;1; ;5;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;95;37;1;2;4923;03;11;4677,1860691348
5412684;1;3;1;70;11;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1200000; ; ; ;59; ;1;1;.;03;11;2451,05999012509
5412685;1;2;1;70;11;4;28;1; ;2;8;1; ;3;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;800000;2; ;56;45;45;1;1;5619;03;11;3789,38934853706
5412686;1;5;1;70;11;2;48;1; ;2;24;1; ;5;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;49;53;32;1;1;4921;03;11;2727,50969678783
5412686;1;7;1;70;11;2;48;1; ;2;52;4; ;6;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;14;53;79;1;1;1410;03;11;2727,50969678783
5412687;1;2;1;70;11;8;48;1; ;2;8;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;03;45;1;1;4771;03;11;2435,26356347973
5412694;1;1;1;70;11;72;48;1; ;2;48;4; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;53;53;1;2;5611;03;11;3747,8649867861
5412696;1;1;1;70;11;52;40;4; ;2;36;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;18;54;92;1;2;1811;03;11;2503,21067010621
5412697;1;3;1;70;11;11;48;2; ;2;15;1; ;7;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;2000000;1;2;85;13;13;1;1;8530;03;11;2491,74035753717
5412697;1;4;1;70;11;20;48;2; ;2;20;1; ;6;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;2500000;2; ;47;11;11;1;2;4731;03;11;2491,74035753717
5412699;1;2;1;70;11;4;48;1; ;2;2;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;21;74;74;1;1;2100;03;11;3610,14889143044
5412704;1;1;1;70;11;18;48;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;58;45;1;2;4711;03;11;3845,47193513475
5412704;1;2;1;70;11;2;48;1; ;2;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;53;45;1;1;4711;03;11;3845,47193513475
5412717;1;2;1;70;11;12;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;39; ;1;1;.;03;11;2203,64410063426
5412718;1;2;1;70;11;32;48;1; ;2;32;1; ;3;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;91;39;39;1;2;9101;03;11;2376,51735307273
5412719;1;2;1;70;11;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;03; ;1;2;.;03;11;2977,63825582133
5412723;1;1;1;70;11;12;48;1; ;2;50;1; ;3;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;41;55;55;1;1;4111;03;11;2728,01048445078
5412724;1;2;1;70;11;24;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;1300000; ; ; ;58; ;1;2;.;03;11;2728,01048445078
5412727;1;1;1;70;11;24;48;4; ;2;24;4; ;1;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;98;98;1;2;4921;03;11;3909,71546090239
5412727;1;2;1;70;11;8;24;2; ;2;50;1; ;2;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;85;39;55;1;1;8511;03;11;3909,71546090239
5412730;1;3;1;70;11;32;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;84; ;1;2;.;03;11;3298,05725470984
5412736;1;2;1;70;11;50;48;1; ;2;50;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;94;55;55;1;2;9491;03;11;4042,68766972098
5412743;1;4;1;70;11;36;48;1; ;2;60;1; ;4;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;96;53;55;1;2;9602;03;11;3690,83531697911
5412744;1;2;1;70;11;12;48;1; ;2;12;1; ;1;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908000;2; ;47;38;45;1;1;4723;03;11;2376,72545645986
5412747;1;3;1;70;11;48;48;2; ;2;8;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;56;39;53;1;2;5611;03;11;3634,75273038141
5412757;1;2;1;70;11;48;48;1; ;2;48;1; ;5;2;7; ; ; ; ; ; ; ; ; ; ;1;2; ;1300000;2; ;86;44;39;1;2;8621;03;11;2451,05999012509
5412761;1;3;1;70;11;52;48;1; ;2;52;1; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;47;55;45;1;2;4759;03;11;3300,04501851455
5412763;1;1;1;70;11;24;48;1; ;2;24;1; ;9;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;85;85;85;1;2;8544;03;11;3516,90607116052
5412763;1;2;1;70;11;48;48;3; ;2;48;3; ;1;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;1000000;2; ;97;54;54;1;2;9700;03;11;3516,90607116052
5412771;1;2;1;70;11;12;48;1; ;2;52;4; ;2;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;93;58;18;1;1;9319;03;11;3747,8649867861
5412776;1;1;1;70;11;48;48;1; ;2;84;1; ;4;2;6; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;92;45;45;1;2;9200;03;11;2348,79817002558
5412779;1;4;1;70;11;24;48;1; ;2;24;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;85;13;13;1;2;8530;03;11;3218,18739168157
5412782;1;5;1;70;11;52;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908000; ; ; ;45; ;1;2;.;03;11;3443,55453077709
5412782;1;6;1;70;11;8;48;1; ;2;2;1; ;5;2;1; ; ; ; ; ; ; ; ; ; ;1;1;908526;908526;2; ;56;53;53;1;1;5611;03;11;3443,55453077709
5412784;1;2;1;70;11;8;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;1;.;03;11;3206,10861997926
5412786;1;3;1;70;11;96;48;1; ;2;96;1; ;7;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;49;59;59;1;2;4923;03;11;2895,78062898835
5412792;1;3;1;70;11;2;48;4; ;2;10;4; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;81;37;62;1;1;8130;03;11;4110,84902802098
5412810;1;1;1;70;11;104;48;1; ;2;52;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;46;98;98;1;2;4631;03;11;2998,69878862502
5412811;1;1;1;70;11;18;48;1; ;2;72;4; ;2;2;1; ; ;1; ; ; ; ; ; ; ; ;2; ;908526;1;2;41;95;95;1;2;4111;03;11;3050,417247144
5412815;1;3;1;70;11;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;58; ;1;1;.;03;11;2750,62655959703
5412838;1;2;1;70;13;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;55; ;1;1;.;03;13;444,364884668902
5412840;1;2;1;70;13;24;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908526; ; ; ;45; ;1;2;.;03;13;368,717876834636
5412976;1;1;1;70;17;4;48;1; ;2;80;4; ;1;2;4; ; ; ; ; ; ; ; ; ; ;1;2; ;1014980;2; ;14;79;79;1;1;1410;03;17;111,07373281437
5412979;1;3;1;70;17;1;48;1; ;2;2;1; ;2;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;56;34;53;1;1;5613;03;17;190,186565306448
5412979;1;4;1;70;17;4;48;1; ;2;3;1; ;4;2;8; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;2; ;85;13;13;1;1;8530;03;17;190,186565306448
5412990;1;1;1;70;17;16;48;1; ;2;16;1; ;6;1;1; ; ; ; ; ; ; ; ; ; ;1;2; ;900000;1;1;47;45;45;1;2;4711;03;17;140,628039902204
5413003;1;1;1;70;17;48;48;1; ;2;48;1; ;9;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;2000000;2; ;75;06;06;1;2;7500;03;17;290,859693065438
5413013;1;3;1;70;17;48;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;2000000; ; ; ;12; ;1;2;.;03;17;225,966373140566
5413014;1;1;1;70;17;52;48;1; ;2;74;1; ;8;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;1500000;2; ;94;13;13;1;2;9499;03;17;284,832650491348
5413017;1;1;1;70;17;6;48;1; ;2;5;1; ;4;2;2; ; ; ; ; ; ; ; ; ; ;1;2; ;908526;2; ;86;54;53;1;1;8621;03;17;167,772986348721
5413029;1;1;1;70;17;4;48;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;950000; ; ; ;34; ;1;1;.;03;17;235,56827717308
5413034;1;2;1;70;17;4;40;1; ;2;12;4; ;9;2;1; ; ; ;1; ; ; ; ; ; ; ;2; ;1500000;1;1;84;39;39;1;1;8414;03;17;221,465403797942
5413256;1;2;1;70;23;12;48;1; ;2;14;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;54;54;1;1;9700;03;23;146,206414812741
5413262;1;3;1;70;23;16;40;1; ;1; ; ; ; ; ; ; ;.; ; ; ; ; ; ; ;.; ; ; ;908527; ; ; ;32; ;1;2;.;03;23;170,872397695739
5413262;1;5;1;70;23;16;30;3; ;2;48;3; ;1;2;1; ; ; ; ; ; ; ; ; ; ;1;2; ;600000;2; ;97;98;98;1;2;9700;03;23;170,872397695739
