DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P7495;P7500;P7500S1;P7500S2;P7500S3A1;P7500S2A1;P7500S1A1;P7500S3;P7505;P7510S3;P7510S6;P7510S2A1;P7510S6A1;P7510S5A1;P7510S3A1;P7510S1A1;P7510S5;P7510S1;P7510S2;P7510S7A1;P7510S7;AREA;DPTO;fex_c_2011
2005580;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;941,616634260073
2005581;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;10600000;2;1;2; ;2;05;05;914,142798058742
2005581;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;914,142798058742
2005581;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;914,142798058742
2005581;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;914,142798058742
2005582;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2800000;2;1;2; ;2;05;05;893,878358160236
2005582;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;893,878358160236
2005583;1;1;1;95;1; ;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;797,207660488388
2005583;1;2;1;95;1; ;1;2; ; ;180000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;797,207660488388
2005583;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;797,207660488388
2005583;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;797,207660488388
2005583;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;797,207660488388
2005584;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1449,23553708046
2005584;1;2;1;95;1; ;1;2; ; ;400000;2;1;2;1; ;350000; ; ; ;2;2;2; ;2;05;05;1449,23553708046
2005584;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1449,23553708046
2005584;1;4;1;95;2; ; ; ; ; ; ; ;1;2;1; ;150000; ; ; ;2;2;2; ;2;05;05;1449,23553708046
2005585;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2500000;2;1;2; ;2;05;05;862,567770760097
2005586;1;1;1;95;1; ;1;2; ; ;150000;2;1;2;2; ; ; ; ;800000;2;1;2; ;2;05;05;924,180977054902
2005587;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;786,102050503692
2005587;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;786,102050503692
2005587;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;786,102050503692
2005588;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3600000;2;1;2; ;2;05;05;951,618564400751
2005588;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;951,618564400751
2005589;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;220000; ; ; ;2;2;2; ;2;05;05;951,618564400751
2005589;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;951,618564400751
2005590;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;75000; ; ; ;2;2;2; ;2;05;05;1236,01699593905
2005590;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1236,01699593905
2005591;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;879,508489913189
2005591;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;879,508489913189
2005591;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;879,508489913189
2005591;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;879,508489913189
2005591;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;879,508489913189
2005592;1;1;1;95;1; ;1;2; ; ;200000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;778,118655254488
2005592;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;778,118655254488
2005592;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;778,118655254488
2005592;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;778,118655254488
2005593;1;1;1;95;1; ;1;2; ; ;150000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1272,61341319871
2005593;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1272,61341319871
2005593;1;3;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;05;05;1272,61341319871
2005594;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1173,98060641275
2005594;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1173,98060641275
2005594;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1173,98060641275
2005594;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1173,98060641275
2005595;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1028,17739811517
2005595;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;150000; ; ; ;2;2;2; ;2;05;05;1028,17739811517
2005595;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1028,17739811517
2005596;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;2900000; ; ; ;2;2;2; ;2;05;05;1236,01699593905
2005596;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;1480000; ; ; ;2;2;2; ;2;05;05;1236,01699593905
2005597;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1098,03378072639
2005597;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1098,03378072639
2005597;1;3;1;95;2; ; ; ; ; ; ; ;1;2;1; ;60000; ; ; ;2;2;2; ;2;05;05;1098,03378072639
2005597;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1098,03378072639
2005600;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1117,13507829781
2005601;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;320000;2;1;2; ;2;05;05;1184,01878540891
2005602;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1035,93792871703
2005602;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1035,93792871703
2005602;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1035,93792871703
2005604;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;62000; ; ; ;2;2;2; ;2;05;05;1082,0446043014
2005604;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;240000; ; ; ;2;2;2; ;2;05;05;1082,0446043014
2005604;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1082,0446043014
2005605;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,920895185151
2005605;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,920895185151
2005606;1;1;1;95;1; ;2;1; ;536000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,920895185151
2005606;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,920895185151
2005607;1;1;1;95;1; ;2;1; ;435000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;924,180977054902
2005609;1;1;1;95;1; ;1;2; ; ;720000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1128,24068828251
2005609;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1128,24068828251
2005609;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1128,24068828251
2005610;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;48000; ; ; ;2;2;2; ;2;05;05;942,957709244714
2005610;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;942,957709244714
2005610;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;942,957709244714
2005611;1;1;1;95;1; ;2;1; ;248000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;951,618564400751
2005611;1;2;1;95;1; ;2;1; ;248000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;951,618564400751
2005612;1;1;1;95;1; ;2;1; ;423000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1146,54301906691
2005612;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1146,54301906691
2005612;1;3;1;95;2; ; ; ; ; ; ; ;1;2;1; ;56000; ; ; ;2;2;2; ;2;05;05;1146,54301906691
2005613;1;1;1;95;1; ;2;1; ;432000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005613;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005613;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;210000;2;1;2; ;2;05;05;736,641708260233
2005613;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;180000;2;1;2; ;2;05;05;736,641708260233
2005613;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005613;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005613;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005613;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;736,641708260233
2005614;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005614;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005614;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005614;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005615;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1201,45444261409
2005615;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1201,45444261409
2005616;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1254,55633298824
2005616;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1254,55633298824
2005616;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1254,55633298824
2005616;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1254,55633298824
2005616;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1254,55633298824
2005617;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;850000; ;2;2;2; ;2;05;05;935,286587039598
2005617;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;935,286587039598
2005617;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;935,286587039598
2005618;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005618;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005618;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1119,57983312647
2005618;1;4;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;520000; ;2;2;2; ;2;05;05;1119,57983312647
2005619;1;1;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;05;05;803,525415371337
2005619;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;80000; ; ; ;2;2;2; ;2;05;05;803,525415371337
2005619;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;803,525415371337
2005619;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;803,525415371337
2005619;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;803,525415371337
2005619;1;6;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;2500000;350000;2;1;2; ;2;05;05;803,525415371337
2005619;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;803,525415371337
2005619;1;8;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;803,525415371337
2005621;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6800000;2;1;2; ;2;05;05;1138,43144321975
2005621;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1138,43144321975
2005621;1;3;1;95;2; ; ; ; ; ; ; ;1;1;2; ; ; ;600000; ;2;2;2; ;2;05;05;1138,43144321975
2005621;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1138,43144321975
2005621;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1138,43144321975
2005621;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1138,43144321975
2005622;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1109,15168304861
2005622;1;2;1;95;2; ; ; ; ; ; ; ;1;2;1; ;62000; ; ; ;2;2;2; ;2;05;05;1109,15168304861
2005623;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;16000000;2;1;2; ;2;05;05;972,306187530747
2005623;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;972,306187530747
2005624;1;1;1;95;1; ;2;1; ;1900000; ;2;1;2;2; ; ; ; ;1600000;2;1;2; ;2;05;05;757,749608110388
2005624;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;757,749608110388
2005624;1;3;1;95;1; ;2;1; ;439000; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;757,749608110388
2005625;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1294,86088202358
2005625;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;600000;2;1;2; ;2;05;05;1294,86088202358
2005625;1;3;1;95;2; ; ; ; ; ; ; ;1;2;1; ;72000; ; ; ;2;2;2; ;2;05;05;1294,86088202358
2005625;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1294,86088202358
2005626;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;725,592524052904
2005626;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;725,592524052904
2005626;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1300000;1;05;05;725,592524052904
2005626;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;725,592524052904
2005626;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;725,592524052904
2005628;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,15200375596
2005628;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,15200375596
2005628;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,15200375596
2005628;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1041,15200375596
2005629;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;2500000;2;1;2; ;2;05;05;565,398088870848
2005629;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;565,398088870848
2005629;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;565,398088870848
2005630;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1100,80310093666
2005630;1;2;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;1200000;1;05;05;1100,80310093666
2005631;1;1;1;95;1; ;1;2; ; ;300000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1143,71423637357
2005631;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1143,71423637357
2005632;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,06331922941
2005632;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,06331922941
2005632;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,06331922941
2005632;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,06331922941
2005632;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,06331922941
2005634;1;1;1;95;1; ;1;1; ;496700;225000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1100,80310093666
2005634;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1100,80310093666
2005635;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1647,00144994307
2005635;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1647,00144994307
2005635;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1647,00144994307
2005635;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1647,00144994307
2005636;1;1;1;95;1; ;2;1; ;496700; ;2;1;2;2; ; ; ; ; ;2;2;2;900000;1;05;05;1053,13657965741
2005637;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;972,306187530747
2005637;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;972,306187530747
2005638;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,27678969853
2005638;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1178,27678969853
2005639;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,69833076358
2005639;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,69833076358
2005639;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3500000;2;1;2; ;2;05;05;503,69833076358
2005639;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,69833076358
2005639;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,69833076358
2005639;1;7;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;503,69833076358
2005640;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1117,13507829781
2005641;1;1;1;95;2; ; ; ; ; ; ; ;1;2;1; ;3600000; ; ; ;2;2;2; ;2;05;05;1146,54301906691
2005641;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1146,54301906691
2005641;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1146,54301906691
2005642;1;1;1;95;1; ;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005642;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005642;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005642;1;4;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;1000000;2;1;2; ;2;05;05;954,710833222568
2005642;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005642;1;7;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;05;05;954,710833222568
2005642;1;9;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005642;1;10;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;954,710833222568
2005643;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1028,23382389254
2005643;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1028,23382389254
2005644;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005644;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005644;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005644;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005644;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005644;1;6;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;590,066356006424
2005645;1;1;1;95;1; ;1;2; ; ;250000;2;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,480441543107
2005645;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,480441543107
2005645;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,480441543107
2005645;1;4;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,480441543107
2005645;1;5;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;969,480441543107
2005646;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;5000000; ; ; ; ;2;2;1;600000;1;05;05;874,789352926336
2005647;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ; ;2;2;2;390000;1;05;05;1024,83231873233
2005648;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1024,83231873233
2005649;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;935,286587039598
2005649;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;935,286587039598
2005649;1;3;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;935,286587039598
2005650;1;1;1;95;1; ;2;1; ;600000; ;2;1;2;2; ; ; ; ; ;2;2;2;1200000;1;05;05;886,705210712893
2005650;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;886,705210712893
2005650;1;3;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;3000000;2;1;2; ;2;05;05;886,705210712893
2005651;1;1;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;754,791463103553
2005651;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;754,791463103553
2005652;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2; ; ; ; ;6000000;2;1;2; ;2;05;05;972,306187530747
2005652;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;972,306187530747
2005653;1;1;1;95;2; ; ; ; ; ; ; ;1;2;2;2500000; ;3000000; ; ;1;2;1; ;2;05;05;951,618564400751
2005653;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;951,618564400751
2005654;1;1;1;95;1; ;2;1; ;438000; ;2;1;2;2; ; ; ; ; ;2;2;2;950000;1;05;05;1256,28143583756
2005654;1;2;1;95;2; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;05;05;1256,28143583756
2005654;1;3;1;95;2; ; ; ; ; ; ; ;1;2;1; ;64000; ; ; ;2;2;2; ;2;05;05;1256,28143583756
2005654;1;4;1;95;2; ; ; ; ; ; ; ;1;2;1; ;130000; ; ; ;2;2;2; ;2;05;05;1256,28143583756
